scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase294_variant_id,continuation_family_id,continuation_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-368.81831791028213,-0.36881831791028213,-13.277459444770157,1,0,100000.0,1.0,0.9090909090909091,-368.81831791028213,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,100000.0,100000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-424.3667952956689,-0.4243667952956689,-15.27720463064408,1,0,100000.0,1.0,0.8181818181818182,-424.3667952956689,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,PRESSURE_SIGN_CONT,13,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-145.38772415532327,-0.14538772415532325,-5.233958069591637,1,0,50000.0,0.5,0.45454545454545453,-145.38772415532327,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-325.1434991292881,-0.32514349912928814,-11.705165968654372,1,0,100000.0,1.0,0.8181818181818182,-325.1434991292881,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-290.77544831064654,-0.2907754483106465,-10.467916139183274,1,0,100000.0,1.0,0.9090909090909091,-290.77544831064654,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-325.1434991292881,-0.32514349912928814,-11.705165968654372,1,0,100000.0,1.0,0.8181818181818182,-325.1434991292881,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,5,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-162.2661365293275,-0.16226613652932748,-5.841580915055789,1,0,50000.0,0.5,0.45454545454545453,-162.2661365293275,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-368.0617495318066,-0.3680617495318066,-13.250222983145036,1,0,100000.0,1.0,0.8181818181818182,-368.0617495318066,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-324.532273058655,-0.32453227305865495,-11.683161830111578,1,0,100000.0,1.0,0.9090909090909091,-324.532273058655,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-368.0617495318066,-0.3680617495318066,-13.250222983145036,1,0,100000.0,1.0,0.8181818181818182,-368.0617495318066,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,8,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,100000.0,50000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-184.40915895514107,-0.18440915895514107,-6.6387297223850785,1,0,50000.0,0.5,0.45454545454545453,-184.40915895514107,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,100000.0,50000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-424.3667952956689,-0.4243667952956689,-15.27720463064408,1,0,100000.0,1.0,0.8181818181818182,-424.3667952956689,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,100000.0,100000.0,1,cost200,2.0,0.0,11,1,10,1,9,0,1,1,1,1,7,-368.81831791028213,-0.36881831791028213,-13.277459444770157,1,0,100000.0,1.0,0.9090909090909091,-368.81831791028213,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,100000.0,100000.0,2,cost200,2.0,0.0,11,2,9,2,7,0,1,1,1,1,7,-424.3667952956689,-0.4243667952956689,-15.27720463064408,1,0,100000.0,1.0,0.8181818181818182,-424.3667952956689,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,OPEN,ORIG,13,11,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,255,2,253,27,226,0,1,1,1,1,8,21.180279225965183,0.02118027922596518,0.6671787956179032,1,0,100000.0,1.0,0.49607843137254903,-14.436915106076686,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,255,3,252,56,196,0,1,1,1,1,8,56.77871527572849,0.05677871527572848,1.7885295311854472,1,0,150000.0,1.5,0.9372549019607843,-14.436915106076686,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,255,2,253,27,226,0,1,1,1,1,8,42.360558451930366,0.04236055845193036,1.3343575912358063,1,0,200000.0,2.0,0.9921568627450981,-28.873830212153372,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,2,cost200,2.0,0.0,255,3,252,56,196,0,1,1,1,1,8,56.77871527572849,0.05677871527572848,1.7885295311854472,1,0,150000.0,1.5,0.9372549019607843,-14.436915106076686,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H5,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,5,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,255,1,254,28,226,0,1,1,1,1,8,3.3549799366222643,0.0033549799366222642,0.10568186800360133,1,0,50000.0,0.5,0.4980392156862745,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,8,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,255,2,253,57,196,0,1,1,1,1,8,69.95508437234199,0.06995508437234199,2.2035851577287726,1,0,100000.0,1.0,0.9392156862745098,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,8,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,1,cost200,2.0,0.0,255,1,254,28,226,0,1,1,1,1,8,6.709959873244529,0.0067099598732445285,0.21136373600720265,1,0,100000.0,1.0,0.996078431372549,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,8,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,2,cost200,2.0,0.0,255,2,253,57,196,0,1,1,1,1,8,69.95508437234199,0.06995508437234199,2.2035851577287726,1,0,100000.0,1.0,0.9392156862745098,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H8,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,8,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC1_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,1,cost200,2.0,0.0,255,1,254,28,226,0,1,1,1,1,8,26.69641289834928,0.02669641289834928,0.8409370062980023,1,0,50000.0,0.5,0.4980392156862745,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,255,1,1,0,0,0,0,0,0
P271_P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13_CAP100000_NOT50000_CONC2_COST200,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,100000.0,50000.0,2,cost200,2.0,0.0,255,2,253,57,196,0,1,1,1,1,8,133.96803448251575,0.13396803448251576,4.2199930861992465,1,0,100000.0,1.0,0.9392156862745098,0.0,1,0,0,0,0,P294_P294_WITHDRAWAL_FOLLOWTHROUGH_CONT_P50_S45_I55_ANYSPREAD_NONOPEN_PRESSURE_SIGN_CONT_H13,P294_WITHDRAWAL_FOLLOWTHROUGH_CONT,withdrawal_followthrough_continuation,depth_withdrawal_pressure,top5_churn_pressure,churn_withdraw_interaction,ANYSPREAD,NONOPEN,PRESSURE_SIGN_CONT,13,255,1,1,0,0,0,0,0,0
