synthetic_year_day,daily_net_pnl_inr,daily_trades,running_net_pnl_inr,running_peak_inr,drawdown_inr,strategy_id,execution_profile
142,-291171.21291444206,2373,-44759793.24077067,-223207.29954609094,-44536585.941224575,S05,stressed_retail
143,-289463.2998935769,2031,-45049256.54066425,-223207.29954609094,-44826049.241118155,S05,stressed_retail
144,-245111.39437166884,1844,-45294367.935035914,-223207.29954609094,-45071160.63548982,S05,stressed_retail
145,-310559.72433670657,2295,-45604927.65937262,-223207.29954609094,-45381720.35982653,S05,stressed_retail
146,-375294.9653289437,2403,-45980222.62470157,-223207.29954609094,-45757015.325155474,S05,stressed_retail
147,-290518.15308404836,2137,-46270740.777785614,-223207.29954609094,-46047533.47823952,S05,stressed_retail
148,-230027.04353746216,1546,-46500767.821323074,-223207.29954609094,-46277560.52177698,S05,stressed_retail
149,-406002.46655219945,2541,-46906770.28787527,-223207.29954609094,-46683562.98832918,S05,stressed_retail
150,-278710.26747156,1897,-47185480.55534683,-223207.29954609094,-46962273.25580074,S05,stressed_retail
151,-322684.44634770404,2413,-47508165.00169454,-223207.29954609094,-47284957.702148445,S05,stressed_retail
152,-268376.84491839004,1916,-47776541.84661293,-223207.29954609094,-47553334.54706684,S05,stressed_retail
153,-247968.03113749882,1762,-48024509.87775043,-223207.29954609094,-47801302.578204334,S05,stressed_retail
154,-443537.13375305664,3325,-48468047.01150348,-223207.29954609094,-48244839.71195739,S05,stressed_retail
155,-310521.7745342773,2154,-48778568.78603776,-223207.29954609094,-48555361.486491665,S05,stressed_retail
156,-292624.82671208907,1933,-49071193.612749845,-223207.29954609094,-48847986.31320375,S05,stressed_retail
157,-271273.50475289347,2003,-49342467.11750274,-223207.29954609094,-49119259.81795665,S05,stressed_retail
158,-228643.42807094145,1817,-49571110.54557368,-223207.29954609094,-49347903.24602759,S05,stressed_retail
159,-295788.13944646384,1976,-49866898.68502015,-223207.29954609094,-49643691.385474056,S05,stressed_retail
160,-295032.62765490613,2054,-50161931.31267505,-223207.29954609094,-49938724.01312896,S05,stressed_retail
161,-554394.1864319209,3486,-50716325.49910697,-223207.29954609094,-50493118.19956088,S05,stressed_retail
162,-365506.2132745408,2327,-51081831.71238151,-223207.29954609094,-50858624.41283542,S05,stressed_retail
163,-485866.85841860273,3279,-51567698.57080012,-223207.29954609094,-51344491.271254025,S05,stressed_retail
164,-332714.4949388368,2138,-51900413.06573895,-223207.29954609094,-51677205.76619286,S05,stressed_retail
165,-259110.0640621659,2277,-52159523.12980112,-223207.29954609094,-51936315.830255024,S05,stressed_retail
166,-312489.83798459434,2031,-52472012.96778571,-223207.29954609094,-52248805.668239616,S05,stressed_retail
167,-493536.3277530727,3252,-52965549.29553878,-223207.29954609094,-52742341.99599269,S05,stressed_retail
168,-472451.459090852,3073,-53438000.754629634,-223207.29954609094,-53214793.45508354,S05,stressed_retail
169,-313539.9661535567,2187,-53751540.72078319,-223207.29954609094,-53528333.421237096,S05,stressed_retail
170,-285400.7859594747,2218,-54036941.50674266,-223207.29954609094,-53813734.20719657,S05,stressed_retail
171,-273486.26767060807,1902,-54310427.77441327,-223207.29954609094,-54087220.47486718,S05,stressed_retail
172,-288080.194134481,1974,-54598507.968547754,-223207.29954609094,-54375300.66900166,S05,stressed_retail
173,-459109.3453255742,2706,-55057617.31387333,-223207.29954609094,-54834410.014327236,S05,stressed_retail
174,-252786.54518049906,1934,-55310403.85905383,-223207.29954609094,-55087196.559507735,S05,stressed_retail
175,-273721.21102178824,2032,-55584125.070075616,-223207.29954609094,-55360917.77052952,S05,stressed_retail
176,-162512.88877566502,1506,-55746637.95885128,-223207.29954609094,-55523430.659305185,S05,stressed_retail
177,-304073.93665865913,2067,-56050711.895509936,-223207.29954609094,-55827504.59596384,S05,stressed_retail
178,-1103003.048426096,3624,-57153714.943936035,-223207.29954609094,-56930507.64438994,S05,stressed_retail
179,-278845.8329787668,1834,-57432560.776914805,-223207.29954609094,-57209353.47736871,S05,stressed_retail
180,-371524.78334632854,2581,-57804085.56026113,-223207.29954609094,-57580878.26071504,S05,stressed_retail
181,-279216.4974938364,1739,-58083302.05775496,-223207.29954609094,-57860094.75820887,S05,stressed_retail
182,-258873.72214496983,1882,-58342175.77989993,-223207.29954609094,-58118968.48035384,S05,stressed_retail
183,-294640.44670858583,1899,-58636816.226608515,-223207.29954609094,-58413608.92706242,S05,stressed_retail
184,-241596.34536448584,1892,-58878412.571973,-223207.29954609094,-58655205.27242691,S05,stressed_retail
185,-613325.1408918597,3071,-59491737.71286486,-223207.29954609094,-59268530.41331877,S05,stressed_retail
186,-255740.54831052411,2050,-59747478.26117539,-223207.29954609094,-59524270.961629294,S05,stressed_retail
187,-290536.67471147317,2499,-60038014.93588686,-223207.29954609094,-59814807.63634077,S05,stressed_retail
188,-312166.5634757071,2010,-60350181.499362566,-223207.29954609094,-60126974.19981647,S05,stressed_retail
189,-514261.8469164552,3444,-60864443.34627902,-223207.29954609094,-60641236.046732925,S05,stressed_retail
190,-223207.29954609094,1649,-61087650.64582511,-223207.29954609094,-60864443.34627902,S05,stressed_retail
191,-429144.08151266223,2680,-61516794.72733777,-223207.29954609094,-61293587.42779168,S05,stressed_retail
192,-330573.7436118929,2263,-61847368.470949665,-223207.29954609094,-61624161.17140357,S05,stressed_retail
193,-291587.39577185985,1960,-62138955.866721526,-223207.29954609094,-61915748.56717543,S05,stressed_retail
194,-995477.9224803601,3615,-63134433.789201885,-223207.29954609094,-62911226.48965579,S05,stressed_retail
195,-334670.44830654253,2423,-63469104.23750843,-223207.29954609094,-63245896.93796234,S05,stressed_retail
196,-234908.54465151188,1808,-63704012.78215994,-223207.29954609094,-63480805.48261385,S05,stressed_retail
197,-233012.67876290178,1753,-63937025.460922845,-223207.29954609094,-63713818.16137675,S05,stressed_retail
198,-253822.4578002509,1963,-64190847.9187231,-223207.29954609094,-63967640.619177006,S05,stressed_retail
199,-216693.9166036273,1731,-64407541.835326724,-223207.29954609094,-64184334.53578063,S05,stressed_retail
200,-175448.145566535,1418,-64582989.98089326,-223207.29954609094,-64359782.68134717,S05,stressed_retail
201,-154678.49933972332,1473,-64737668.480232984,-223207.29954609094,-64514461.18068689,S05,stressed_retail
202,-295468.55445992347,2219,-65033137.034692906,-223207.29954609094,-64809929.73514681,S05,stressed_retail
203,-351532.8900155512,2083,-65384669.924708456,-223207.29954609094,-65161462.62516236,S05,stressed_retail
204,-272147.26291945094,1882,-65656817.187627904,-223207.29954609094,-65433609.88808181,S05,stressed_retail
205,-355488.7817146661,2357,-66012305.96934257,-223207.29954609094,-65789098.669796474,S05,stressed_retail
206,-274769.4215892356,2062,-66287075.3909318,-223207.29954609094,-66063868.09138571,S05,stressed_retail
207,-326932.9999159445,2133,-66614008.39084774,-223207.29954609094,-66390801.09130165,S05,stressed_retail
208,-248597.4268501187,1717,-66862605.81769786,-223207.29954609094,-66639398.51815177,S05,stressed_retail
209,-309926.90997836256,2071,-67172532.72767623,-223207.29954609094,-66949325.428130135,S05,stressed_retail
210,-267043.36311627424,1789,-67439576.0907925,-223207.29954609094,-67216368.79124641,S05,stressed_retail
211,-269794.28197111835,1784,-67709370.37276362,-223207.29954609094,-67486163.07321753,S05,stressed_retail
212,-235786.0453243918,1765,-67945156.418088,-223207.29954609094,-67721949.11854191,S05,stressed_retail
213,-305675.2817311449,1984,-68250831.69981915,-223207.29954609094,-68027624.40027305,S05,stressed_retail
214,-205990.06895791748,1736,-68456821.76877707,-223207.29954609094,-68233614.46923098,S05,stressed_retail
215,-343796.85254794307,2165,-68800618.62132502,-223207.29954609094,-68577411.32177892,S05,stressed_retail
216,-242511.35736159811,1793,-69043129.97868662,-223207.29954609094,-68819922.67914052,S05,stressed_retail
217,-285083.89406393445,2326,-69328213.87275055,-223207.29954609094,-69105006.57320446,S05,stressed_retail
218,-226100.41724438377,1726,-69554314.28999494,-223207.29954609094,-69331106.99044885,S05,stressed_retail
219,-219363.034544464,1720,-69773677.32453941,-223207.29954609094,-69550470.02499332,S05,stressed_retail
220,-276918.8579118736,1975,-70050596.18245128,-223207.29954609094,-69827388.88290519,S05,stressed_retail
221,-466317.6332705058,3079,-70516913.81572178,-223207.29954609094,-70293706.51617569,S05,stressed_retail
222,-322132.9718057598,2245,-70839046.78752755,-223207.29954609094,-70615839.48798145,S05,stressed_retail
223,-297279.57699518226,2276,-71136326.36452273,-223207.29954609094,-70913119.06497663,S05,stressed_retail
224,-329677.705084276,2291,-71466004.069607,-223207.29954609094,-71242796.77006091,S05,stressed_retail
225,-220719.60346676374,2293,-71686723.67307377,-223207.29954609094,-71463516.37352768,S05,stressed_retail
226,-273754.90221559914,1908,-71960478.57528937,-223207.29954609094,-71737271.27574328,S05,stressed_retail
227,-330083.4514076154,2215,-72290562.02669698,-223207.29954609094,-72067354.72715089,S05,stressed_retail
228,-512361.11498416425,3276,-72802923.14168115,-223207.29954609094,-72579715.84213506,S05,stressed_retail
229,-320433.6445754278,2010,-73123356.78625658,-223207.29954609094,-72900149.48671049,S05,stressed_retail
230,-269230.808319607,2087,-73392587.5945762,-223207.29954609094,-73169380.2950301,S05,stressed_retail
231,-602570.845763904,3433,-73995158.4403401,-223207.29954609094,-73771951.14079401,S05,stressed_retail
232,-275811.5881257851,1884,-74270970.02846588,-223207.29954609094,-74047762.72891979,S05,stressed_retail
233,-340438.29712864663,2277,-74611408.32559453,-223207.29954609094,-74388201.02604844,S05,stressed_retail
234,-364764.84119947127,2233,-74976173.166794,-223207.29954609094,-74752965.86724791,S05,stressed_retail
235,-256171.47966107307,1775,-75232344.64645508,-223207.29954609094,-75009137.34690899,S05,stressed_retail
236,-244757.06586462003,1887,-75477101.7123197,-223207.29954609094,-75253894.41277361,S05,stressed_retail
237,-288978.1046796985,1819,-75766079.8169994,-223207.29954609094,-75542872.51745331,S05,stressed_retail
238,-268130.2922674977,1970,-76034210.1092669,-223207.29954609094,-75811002.80972081,S05,stressed_retail
239,-291685.8985463072,1905,-76325896.00781322,-223207.29954609094,-76102688.70826712,S05,stressed_retail
240,-242659.9962065845,2000,-76568556.0040198,-223207.29954609094,-76345348.7044737,S05,stressed_retail
241,-764079.5791584451,3404,-77332635.58317824,-223207.29954609094,-77109428.28363214,S05,stressed_retail
242,-303618.488360172,2137,-77636254.0715384,-223207.29954609094,-77413046.77199231,S05,stressed_retail
243,-242219.06918351506,1826,-77878473.14072192,-223207.29954609094,-77655265.84117582,S05,stressed_retail
244,-247642.95055893814,1816,-78126116.09128086,-223207.29954609094,-77902908.79173477,S05,stressed_retail
245,-289057.5878423529,1977,-78415173.67912322,-223207.29954609094,-78191966.37957713,S05,stressed_retail
246,-212795.56749290184,1760,-78627969.24661613,-223207.29954609094,-78404761.94707003,S05,stressed_retail
247,-333051.3803828411,2312,-78961020.62699896,-223207.29954609094,-78737813.32745287,S05,stressed_retail
248,-226193.50016458335,1778,-79187214.12716354,-223207.29954609094,-78964006.82761745,S05,stressed_retail
249,-335950.627481188,2014,-79523164.75464474,-223207.29954609094,-79299957.45509864,S05,stressed_retail
250,-424836.4643611316,2410,-79948001.21900587,-223207.29954609094,-79724793.91945978,S05,stressed_retail
251,-350642.57234485494,1951,-80298643.79135072,-223207.29954609094,-80075436.49180463,S05,stressed_retail
252,-415048.83153334376,2682,-80713692.62288406,-223207.29954609094,-80490485.32333797,S05,stressed_retail
2,-45666.96317745931,2351,-45666.96317745931,-45666.96317745931,0.0,S07,zero_latency_spread_only_control
3,-12753.47069726341,2253,-58420.433874722716,-45666.96317745931,-12753.470697263409,S07,zero_latency_spread_only_control
4,-14093.56515108615,2294,-72513.99902580887,-45666.96317745931,-26847.03584834956,S07,zero_latency_spread_only_control
5,94762.8884034576,2296,22248.88937764874,22248.88937764874,0.0,S07,zero_latency_spread_only_control
6,-37281.515581158455,2329,-15032.626203509717,22248.88937764874,-37281.515581158455,S07,zero_latency_spread_only_control
7,-36418.75533704676,2312,-51451.381540556475,22248.88937764874,-73700.2709182052,S07,zero_latency_spread_only_control
8,-33203.3008230165,2328,-84654.68236357297,22248.88937764874,-106903.5717412217,S07,zero_latency_spread_only_control
11,-66828.93223471093,2366,-151483.6145982839,22248.88937764874,-173732.50397593263,S07,zero_latency_spread_only_control
12,-72980.95889383719,2377,-224464.57349212107,22248.88937764874,-246713.4628697698,S07,zero_latency_spread_only_control
13,-29442.534745006455,2317,-253907.1082371275,22248.88937764874,-276155.99761477625,S07,zero_latency_spread_only_control
15,-23356.552221181668,2311,-277263.66045830917,22248.88937764874,-299512.54983595794,S07,zero_latency_spread_only_control
16,-28034.577019593955,2335,-305298.23747790314,22248.88937764874,-327547.12685555185,S07,zero_latency_spread_only_control
17,-28509.520932192743,2315,-333807.7584100959,22248.88937764874,-356056.64778774465,S07,zero_latency_spread_only_control
18,-13961.043967597301,2283,-347768.8023776932,22248.88937764874,-370017.69175534195,S07,zero_latency_spread_only_control
19,-13769.29763631109,2312,-361538.1000140043,22248.88937764874,-383786.989391653,S07,zero_latency_spread_only_control
21,-28712.235258811725,2322,-390250.335272816,22248.88937764874,-412499.2246504647,S07,zero_latency_spread_only_control
24,-11778.850113281329,2314,-402029.18538609735,22248.88937764874,-424278.0747637461,S07,zero_latency_spread_only_control
28,-57837.563108543196,2343,-459866.7484946406,22248.88937764874,-482115.6378722893,S07,zero_latency_spread_only_control
31,-23568.880220808485,2304,-483435.6287154491,22248.88937764874,-505684.51809309784,S07,zero_latency_spread_only_control
32,-76606.31648824866,2385,-560041.9452036978,22248.88937764874,-582290.8345813465,S07,zero_latency_spread_only_control
33,-29321.050091537578,2331,-589362.9952952353,22248.88937764874,-611611.884672884,S07,zero_latency_spread_only_control
34,-25614.334210165267,2326,-614977.3295054006,22248.88937764874,-637226.2188830493,S07,zero_latency_spread_only_control
35,-17412.15669593441,2272,-632389.486201335,22248.88937764874,-654638.3755789837,S07,zero_latency_spread_only_control
36,-48173.15558485334,2372,-680562.6417861884,22248.88937764874,-702811.5311638371,S07,zero_latency_spread_only_control
38,-26472.87640573382,2314,-707035.5181919222,22248.88937764874,-729284.4075695709,S07,zero_latency_spread_only_control
39,-55644.560686597346,2347,-762680.0788785196,22248.88937764874,-784928.9682561683,S07,zero_latency_spread_only_control
40,-12382.359536490627,2279,-775062.4384150102,22248.88937764874,-797311.3277926589,S07,zero_latency_spread_only_control
41,-48560.01571700409,2329,-823622.4541320143,22248.88937764874,-845871.343509663,S07,zero_latency_spread_only_control
