scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase286_variant_id,lifecycle_family_id,lifecycle_family,grid_id,selected_event_rows,side_multiplier,entry_delay_ticks,exit_horizon_ticks,take_profit_bps,stop_loss_bps,latency_bucket,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,lifecycle_proxy_model,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT75000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,100000.0,75000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-535.8721595747855,-0.5358721595747855,-16.879973026605743,1,0,225000.0,2.25,0.7389705882352942,-535.8721595747855,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E0_H5,204,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT75000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,100000.0,75000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-546.3684062008999,-0.5463684062009,-17.21060479532835,1,0,200000.0,2.0,0.9436274509803921,-546.3684062008999,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E0_H5,204,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT75000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,100000.0,75000.0,4,cost200,2.0,0.0,204,8,196,42,154,0,1,1,3,3,8,-546.2926190879386,-0.5462926190879387,-17.20821750127007,1,0,200000.0,2.0,0.8872549019607843,-546.2926190879386,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E0_H5,204,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,100000.0,100000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-714.4962127663807,-0.7144962127663806,-22.506630702140992,1,0,300000.0,3.0,0.9852941176470589,-714.4962127663807,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E0_H5,204,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,100000.0,100000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-546.3684062008999,-0.5463684062009,-17.21060479532835,1,0,200000.0,2.0,0.9436274509803921,-546.3684062008999,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E0_H5,204,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,100000.0,100000.0,4,cost200,2.0,0.0,204,8,196,42,154,0,1,1,3,3,8,-546.2926190879386,-0.5462926190879387,-17.20821750127007,1,0,200000.0,2.0,0.8872549019607843,-546.2926190879386,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E0_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E0_H5,204,-1,0,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT25000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,25000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-189.59873269465868,-0.18959873269465868,-5.972360079881748,1,0,75000.0,0.75,0.24632352941176472,-189.59873269465868,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT25000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,25000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-285.88902367066515,-0.28588902367066515,-9.005504245625952,1,0,100000.0,1.0,0.47181372549019607,-285.88902367066515,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT25000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,25000.0,4,cost200,2.0,0.0,204,8,196,42,154,0,1,1,3,3,8,-571.4453509215152,-0.5714453509215153,-18.00052855402773,1,0,200000.0,2.0,0.8872549019607843,-571.4453509215152,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT50000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,50000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-379.19746538931736,-0.37919746538931737,-11.944720159763497,1,0,150000.0,1.5,0.49264705882352944,-379.19746538931736,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT50000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,50000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-571.7780473413303,-0.5717780473413303,-18.011008491251904,1,0,200000.0,2.0,0.9436274509803921,-571.7780473413303,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT50000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,50000.0,4,cost200,2.0,0.0,204,8,196,42,154,0,1,1,3,3,8,-571.4453509215152,-0.5714453509215153,-18.00052855402773,1,0,200000.0,2.0,0.8872549019607843,-571.4453509215152,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT75000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,75000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-568.796198083976,-0.568796198083976,-17.917080239645244,1,0,225000.0,2.25,0.7389705882352942,-568.796198083976,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT75000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,75000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-571.7780473413303,-0.5717780473413303,-18.011008491251904,1,0,200000.0,2.0,0.9436274509803921,-571.7780473413303,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT75000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,75000.0,4,cost200,2.0,0.0,204,8,196,42,154,0,1,1,3,3,8,-571.4453509215152,-0.5714453509215153,-18.00052855402773,1,0,200000.0,2.0,0.8872549019607843,-571.4453509215152,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-758.3949307786347,-0.7583949307786347,-23.889440319526994,1,0,300000.0,3.0,0.9852941176470589,-758.3949307786347,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-571.7780473413303,-0.5717780473413303,-18.011008491251904,1,0,200000.0,2.0,0.9436274509803921,-571.7780473413303,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5_CAP100000_NOT100000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,100000.0,100000.0,4,cost200,2.0,0.0,204,8,196,42,154,0,1,1,3,3,8,-571.4453509215152,-0.5714453509215153,-18.00052855402773,1,0,200000.0,2.0,0.8872549019607843,-571.4453509215152,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E1_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E1_H5,204,-1,1,5,,,base,1,1,0,0,phase286_horizon10_edge_transform_v1,1,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-224.37782176453356,-0.22437782176453355,-7.067901385582807,1,0,75000.0,0.75,0.24632352941176472,-224.37782176453356,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-339.51745735042647,-0.3395174573504265,-10.694799906538435,1,0,100000.0,1.0,0.47181372549019607,-339.51745735042647,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT25000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,25000.0,4,cost200,2.0,0.0,204,7,197,43,154,0,1,1,3,3,8,-588.3682793858163,-0.5883682793858164,-18.533600800653215,1,0,175000.0,1.75,0.8884803921568627,-588.3682793858163,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-448.75564352906713,-0.4487556435290671,-14.135802771165613,1,0,150000.0,1.5,0.49264705882352944,-448.75564352906713,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-679.0349147008529,-0.679034914700853,-21.38959981307687,1,0,200000.0,2.0,0.9436274509803921,-679.0349147008529,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT50000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,50000.0,4,cost200,2.0,0.0,204,7,197,43,154,0,1,1,3,3,8,-588.3682793858163,-0.5883682793858164,-18.533600800653215,1,0,175000.0,1.75,0.8884803921568627,-588.3682793858163,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-673.1334652936007,-0.6731334652936006,-21.20370415674842,1,0,225000.0,2.25,0.7389705882352942,-673.1334652936007,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-679.0349147008529,-0.679034914700853,-21.38959981307687,1,0,200000.0,2.0,0.9436274509803921,-679.0349147008529,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT75000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,75000.0,4,cost200,2.0,0.0,204,7,197,43,154,0,1,1,3,3,8,-588.3682793858163,-0.5883682793858164,-18.533600800653215,1,0,175000.0,1.75,0.8884803921568627,-588.3682793858163,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT100000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,100000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-897.5112870581343,-0.8975112870581342,-28.271605542331226,1,0,300000.0,3.0,0.9852941176470589,-897.5112870581343,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT100000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,100000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-679.0349147008529,-0.679034914700853,-21.38959981307687,1,0,200000.0,2.0,0.9436274509803921,-679.0349147008529,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8_CAP100000_NOT100000_CONC4_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,100000.0,100000.0,4,cost200,2.0,0.0,204,7,197,43,154,0,1,1,3,3,8,-588.3682793858163,-0.5883682793858164,-18.533600800653215,1,0,175000.0,1.75,0.8884803921568627,-588.3682793858163,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_INV_E2_H8,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_INV_E2_H8,204,-1,2,8,,,slow,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT25000_CONC1_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,25000.0,1,cost200,2.0,0.0,204,3,201,16,185,0,1,1,3,2,8,-113.42422298722835,-0.11342422298722835,-3.572863024097693,1,0,75000.0,0.75,0.24632352941176472,-113.42422298722835,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_ORIG_TP4_SL4_H5,204,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
P271_P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5_CAP100000_NOT25000_CONC2_COST200,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5,100000.0,25000.0,2,cost200,2.0,0.0,204,4,200,19,181,0,1,1,3,3,8,-144.76482298722834,-0.14476482298722834,-4.5600919240976925,1,0,100000.0,1.0,0.47181372549019607,-144.76482298722834,1,0,0,0,0,P286_P285_SHORT_HORIZON_EXIT_TEST_P285_GRID_ORIG_TP4_SL4_H5,P285_SHORT_HORIZON_EXIT_TEST,short_horizon_exit_test,P285_GRID_ORIG_TP4_SL4_H5,204,1,0,5,4.0,4.0,base,1,1,0,0,phase286_horizon10_edge_transform_v1,0,0,0,0
