scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase273_scope_id,phase273_scope_candidate_id,order_policy,candidate_subset_size
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC2_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost100_plus_2bp,1.0,2.0,9,3,6,5,1,0,1,1,4,3,1,-95.0229364860943,-0.038009174594437714,-9.578311997798304,0,0,225000.0,0.9,0.36666666666666664,-281.8960036477617,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC3_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost100,1.0,0.0,9,4,5,5,0,0,1,1,4,4,1,55.6589697355589,0.022263587894223558,5.610424149344336,0,0,300000.0,1.2,0.4666666666666667,-266.8960036477617,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC3_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost150,1.5,0.0,9,4,5,5,0,0,1,1,4,4,1,-68.36283026444102,-0.027345132105776406,-6.890973290655654,0,0,300000.0,1.2,0.4666666666666667,-297.9014536477616,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC3_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost200,2.0,0.0,9,4,5,5,0,0,1,1,4,4,1,-192.384630264441,-0.0769538521057764,-19.392370730655653,0,0,300000.0,1.2,0.4666666666666667,-332.2744896876364,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC3_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost100_plus_1bp,1.0,1.0,9,4,5,5,0,0,1,1,4,4,1,25.65896973555894,0.010263587894223576,2.5864241493443414,0,0,300000.0,1.2,0.4666666666666667,-274.3960036477617,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC3_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost100_plus_2bp,1.0,2.0,9,4,5,5,0,0,1,1,4,4,1,-4.341030264441088,-0.001736412105776435,-0.4375758506556616,0,0,300000.0,1.2,0.4666666666666667,-281.8960036477617,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC4_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost100,1.0,0.0,9,4,5,5,0,0,1,1,4,4,1,46.3824747796324,0.01855298991185296,4.6753534577869456,0,0,250000.0,1.0,0.3888888888888889,-222.41333637313474,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC4_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost150,1.5,0.0,9,4,5,5,0,0,1,1,4,4,1,-56.96902522036754,-0.022787610088147014,-5.7424777422130475,0,0,250000.0,1.0,0.3888888888888889,-248.2512113731347,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC4_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost200,2.0,0.0,9,4,5,5,0,0,1,1,4,4,1,-160.32052522036753,-0.06412821008814701,-16.160308942213046,0,0,250000.0,1.0,0.3888888888888889,-276.89540807303035,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC4_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost100_plus_1bp,1.0,1.0,9,4,5,5,0,0,1,1,4,4,1,21.38247477963243,0.008552989911852972,2.155353457786949,0,0,250000.0,1.0,0.3888888888888889,-228.66333637313474,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT75000_CONC4_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost100_plus_2bp,1.0,2.0,9,4,5,5,0,0,1,1,4,4,1,-3.6175252203675683,-0.0014470100881470273,-0.3646465422130509,0,0,250000.0,1.0,0.3888888888888889,-234.91333637313474,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC1_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost100,1.0,0.0,9,2,7,3,4,0,1,1,4,2,1,289.1640895488898,0.11566563581955593,29.147740226528093,0,1,200000.0,0.8,0.3111111111111111,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC1_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost150,1.5,0.0,9,2,7,3,4,0,1,1,4,2,1,206.48288954888983,0.08259315581955594,20.813475266528098,0,1,200000.0,0.8,0.3111111111111111,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC1_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost200,2.0,0.0,9,2,7,3,4,0,1,1,4,2,1,123.80168954888985,0.04952067581955594,12.479210306528095,0,1,200000.0,0.8,0.3111111111111111,-4.490114719833045,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC1_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost100_plus_1bp,1.0,1.0,9,2,7,3,4,0,1,1,4,2,1,269.1640895488899,0.10766563581955595,27.1317402265281,0,1,200000.0,0.8,0.3111111111111111,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC1_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost100_plus_2bp,1.0,2.0,9,2,7,3,4,0,1,1,4,2,1,249.16408954888988,0.09966563581955594,25.115740226528096,0,1,200000.0,0.8,0.3111111111111111,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC2_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost100,1.0,0.0,9,3,6,5,1,0,1,1,4,3,1,-66.69724864812576,-0.026678899459250303,-6.723082663731076,0,0,300000.0,1.2,0.48888888888888893,-355.8613381970156,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC2_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost150,1.5,0.0,9,3,6,5,1,0,1,1,4,3,1,-190.7190486481257,-0.07628761945925028,-19.22448010373107,0,0,300000.0,1.2,0.48888888888888893,-397.2019381970155,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC2_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost200,2.0,0.0,9,3,6,5,1,0,1,1,4,3,1,-314.7408486481257,-0.12589633945925027,-31.72587754373107,0,0,300000.0,1.2,0.48888888888888893,-443.0326529168486,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC2_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost100_plus_1bp,1.0,1.0,9,3,6,5,1,0,1,1,4,3,1,-96.69724864812574,-0.0386788994592503,-9.747082663731076,0,0,300000.0,1.2,0.48888888888888893,-365.8613381970156,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC2_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost100_plus_2bp,1.0,2.0,9,3,6,5,1,0,1,1,4,3,1,-126.69724864812574,-0.0506788994592503,-12.771082663731075,0,0,300000.0,1.2,0.48888888888888893,-375.8613381970156,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC3_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost100,1.0,0.0,9,4,5,5,0,0,1,1,4,4,1,61.84329970617654,0.024737319882470615,6.233804610382595,0,0,333333.3333333334,1.3333333333333335,0.5185185185185186,-296.5511151641797,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC3_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost150,1.5,0.0,9,4,5,5,0,0,1,1,4,4,1,-75.95870029382348,-0.030383480117529393,-7.656636989617407,0,0,333333.3333333334,1.3333333333333335,0.5185185185185186,-331.00161516417967,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC3_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost200,2.0,0.0,9,4,5,5,0,0,1,1,4,4,1,-213.7607002938234,-0.08550428011752935,-21.547078589617396,0,0,333333.3333333334,1.3333333333333335,0.5185185185185186,-369.1938774307072,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC3_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost100_plus_1bp,1.0,1.0,9,4,5,5,0,0,1,1,4,4,1,28.509966372843223,0.011403986549137289,2.8738046103825967,0,0,333333.3333333334,1.3333333333333335,0.5185185185185186,-304.884448497513,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC3_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,3,cost100_plus_2bp,1.0,2.0,9,4,5,5,0,0,1,1,4,4,1,-4.823366960490063,-0.0019293467841960251,-0.48619538961739833,0,0,333333.3333333334,1.3333333333333335,0.5185185185185186,-313.2177818308463,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC4_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,4,cost100,1.0,0.0,9,4,5,5,0,0,1,1,4,4,1,46.3824747796324,0.01855298991185296,4.6753534577869456,0,0,250000.0,1.0,0.3888888888888889,-222.41333637313474,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC4_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,4,cost150,1.5,0.0,9,4,5,5,0,0,1,1,4,4,1,-56.96902522036754,-0.022787610088147014,-5.7424777422130475,0,0,250000.0,1.0,0.3888888888888889,-248.2512113731347,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC4_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,4,cost200,2.0,0.0,9,4,5,5,0,0,1,1,4,4,1,-160.32052522036753,-0.06412821008814701,-16.160308942213046,0,0,250000.0,1.0,0.3888888888888889,-276.89540807303035,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC4_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,4,cost100_plus_1bp,1.0,1.0,9,4,5,5,0,0,1,1,4,4,1,21.38247477963243,0.008552989911852972,2.155353457786949,0,0,250000.0,1.0,0.3888888888888889,-228.66333637313474,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT100000_CONC4_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,4,cost100_plus_2bp,1.0,2.0,9,4,5,5,0,0,1,1,4,4,1,-3.6175252203675683,-0.0014470100881470273,-0.3646465422130509,0,0,250000.0,1.0,0.3888888888888889,-234.91333637313474,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC1_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,1,cost100,1.0,0.0,9,2,7,3,4,0,1,1,4,2,1,361.4551119361123,0.14458204477444492,36.43467528316012,0,1,250000.0,1.0,0.3888888888888889,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC1_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,1,cost150,1.5,0.0,9,2,7,3,4,0,1,1,4,2,1,258.1036119361123,0.10324144477444493,26.016844083160123,0,1,250000.0,1.0,0.3888888888888889,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC1_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,1,cost200,2.0,0.0,9,2,7,3,4,0,1,1,4,2,1,154.75211193611233,0.061900844774444935,15.599012883160123,0,1,250000.0,1.0,0.3888888888888889,-5.612643399791306,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC1_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,1,cost100_plus_1bp,1.0,1.0,9,2,7,3,4,0,1,1,4,2,1,336.4551119361123,0.1345820447744449,33.914675283160115,0,1,250000.0,1.0,0.3888888888888889,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC1_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,1,cost100_plus_2bp,1.0,2.0,9,2,7,3,4,0,1,1,4,2,1,311.4551119361123,0.12458204477444493,31.394675283160122,0,1,250000.0,1.0,0.3888888888888889,0.0,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC2_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,2,cost100,1.0,0.0,9,3,6,5,1,0,1,1,4,3,1,-83.37156081015718,-0.033348624324062874,-8.403853329663844,0,0,375000.0,1.5,0.6111111111111112,-444.8266727462695,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC2_COST150,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,2,cost150,1.5,0.0,9,3,6,5,1,0,1,1,4,3,1,-238.3988108101571,-0.09535952432406283,-24.030600129663835,0,0,375000.0,1.5,0.6111111111111112,-496.5024227462694,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC2_COST200,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,2,cost200,2.0,0.0,9,3,6,5,1,0,1,1,4,3,1,-393.4260608101571,-0.15737042432406284,-39.65734692966384,0,0,375000.0,1.5,0.6111111111111112,-553.7908161460607,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC2_COST100_PLUS_1BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,2,cost100_plus_1bp,1.0,1.0,9,3,6,5,1,0,1,1,4,3,1,-120.87156081015715,-0.04834862432406286,-12.18385332966384,0,0,375000.0,1.5,0.6111111111111112,-457.3266727462695,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC2_COST100_PLUS_2BP,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,2,cost100_plus_2bp,1.0,2.0,9,3,6,5,1,0,1,1,4,3,1,-158.37156081015715,-0.06334862432406287,-15.963853329663841,0,0,375000.0,1.5,0.6111111111111112,-469.8266727462695,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
P271_P273_PRIORITY02_REVERSE_RANK_TIME_CAP250000_NOT125000_CONC3_COST100,P273_PRIORITY02_REVERSE_RANK_TIME,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,125000.0,3,cost100,1.0,0.0,9,4,5,5,0,0,1,1,4,4,1,61.84329970617654,0.024737319882470615,6.233804610382595,0,0,333333.3333333334,1.3333333333333335,0.5185185185185186,-296.5511151641797,0,0,0,0,0,PRIORITY02,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,reverse_rank_time,1
