candidate_id,feature,uses_full_top_five_depth,uses_depth_beyond_l1,sign_mode,horizon,threshold_quantile,threshold_abs_value,spread_cap_quantile,spread_cap_bps,churn_floor_quantile,churn_floor,symbols,trade_dates,cost100_trade_rows,cost100_net_pnl_inr,cost100_gross_pnl_inr,cost100_cost_inr,cost100_win_rate,cost100_profit_factor,cost100_avg_net_pnl_per_trade,cost100_max_drawdown_inr,cost150_trade_rows,cost150_net_pnl_inr,cost150_gross_pnl_inr,cost150_cost_inr,cost150_win_rate,cost150_profit_factor,cost150_avg_net_pnl_per_trade,cost150_max_drawdown_inr,cost200_trade_rows,cost200_net_pnl_inr,cost200_gross_pnl_inr,cost200_cost_inr,cost200_win_rate,cost200_profit_factor,cost200_avg_net_pnl_per_trade,cost200_max_drawdown_inr,random_side_net_pnl_inr,random_side_beat,survivor_candidate
P256_AVG_DEPTH_CONVEXITY_ASK_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p0,avg_depth_convexity_ask,1,1,follow,6,0.9,2113.45,0.9,4.157489561967698,0.0,536.0,16,1,108,-12448.618327982804,-934.0683572411025,11514.5499707417,0.12037037037037036,0.11651661041004395,-115.2649845183593,-12324.900949052126,108,-18205.893313353652,-934.0683572411025,17271.824956112552,0.06481481481481481,0.05951127350015821,-168.57308623475603,-18021.576352502223,108,-23963.168298724504,-934.0683572411025,23029.0999414834,0.05555555555555555,0.03269800697293326,-221.8811879511528,-23718.251755952304,-13198.353356949141,1,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H6_TQ0p9_SPQ0p9_CQ0p0,avg_depth_convexity_bid,1,1,follow,6,0.9,2319.325,0.9,4.157489561967698,0.0,536.0,15,1,116,-11841.348262032794,324.0417545820385,12165.390016614834,0.12931034482758622,0.09390784885077853,-102.08058846579995,-11603.594015620209,116,-17924.043270340208,324.0417545820385,18248.085024922246,0.0603448275862069,0.03572212155979753,-154.51761439948456,-17635.660933860032,116,-24006.738278647623,324.0417545820385,24330.78003322967,0.04310344827586207,0.013978300593575712,-206.95464033316915,-23667.72785209986,-12107.519474199737,1,0
P256_AVG_DEPTH_SLOPE_ASK_FOLLOW_H3_TQ0p8_SPQ0p5_CQ0p75,avg_depth_slope_ask,1,1,follow,3,0.8,265.9,0.5,2.6725913756795983,0.75,80028.5,12,1,121,-11660.543442637001,691.1885976279005,12351.732040264902,0.05785123966942149,0.04410677537162005,-96.36812762509918,-11622.652123575479,121,-17836.40946276945,691.1885976279005,18527.59806039735,0.04132231404958678,0.011154180033800391,-147.4083426675161,-17695.105769789196,121,-24012.2754829019,691.1885976279005,24703.464080529804,0.01652892561983471,0.0005502809670045474,-198.44855770993306,-23801.767014874906,-12610.125804588553,1,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p75,depth_withdrawal_pressure,1,1,follow,3,0.9,18636.5,0.9,4.157489561967698,0.75,80028.5,13,1,112,-12143.883973424752,-165.36060747447385,11978.523365950277,0.08035714285714286,0.053538870542022915,-108.42753547700671,-12024.694816602334,112,-18133.14565639989,-165.36060747447385,17967.785048925416,0.044642857142857144,0.014743835970379768,-161.90308621785616,-17952.26393690952,112,-24122.40733937503,-165.36060747447385,23957.046731900555,0.017857142857142856,0.0014179272375052974,-215.3786369587056,-23879.833057216732,-12185.402283160442,1,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H3_TQ0p9_SPQ0p75_CQ0p5,avg_depth_convexity_bid,1,1,reverse,3,0.9,2319.325,0.75,3.4284694119258963,0.5,29584.5,12,1,116,-12057.577687193874,18.89396313325993,12076.471650327134,0.09482758620689655,0.05016492037276453,-103.94463523442995,-11984.102657200308,116,-18095.81351235744,18.89396313325993,18114.707475490697,0.04310344827586207,0.014750082771135301,-155.99839234790895,-17937.932161337198,116,-24134.049337521003,18.89396313325993,24152.943300654268,0.02586206896551724,0.0012147646329035847,-208.05214946138796,-23923.540869494005,-11189.873078454542,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H6_TQ0p8_SPQ0p5_CQ0p75,depth_replenishment_pressure,1,1,follow,6,0.8,9189.0,0.5,2.6725913756795983,0.75,80028.5,11,1,116,-12305.620647002594,-450.9073591166592,11854.713287885932,0.08620689655172414,0.08472667692435722,-106.08293661209133,-12394.495679152644,116,-18232.977290945557,-450.9073591166592,17782.0699318289,0.0603448275862069,0.03943774291009458,-157.1808387150479,-18223.002548244418,116,-24160.333934888524,-450.9073591166592,23709.426575771864,0.05172413793103448,0.0164614342957785,-208.2787408180045,-24054.529402979068,-11146.766250810251,0,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H3_TQ0p9_SPQ0p75_CQ0p5,avg_depth_convexity_bid,1,1,follow,3,0.9,2319.325,0.75,3.4284694119258963,0.5,29584.5,12,1,116,-12095.365613460392,-18.89396313325993,12076.471650327134,0.0603448275862069,0.04180421497607981,-104.27039321948614,-11990.111379446891,116,-18133.601438623962,-18.89396313325993,18114.707475490697,0.02586206896551724,0.01542739600587886,-156.3241503329652,-17975.720087603717,116,-24171.837263787525,-18.89396313325993,24152.943300654268,0.008620689655172414,0.008071921445355314,-208.3779074464442,-23961.328795760524,-11189.873078454542,0,0
P256_AVG_DEPTH_SLOPE_BID_FOLLOW_H10_TQ0p8_SPQ0p5_CQ0p0,avg_depth_slope_bid,1,1,follow,10,0.8,241.75,0.5,2.6725913756795983,0.0,536.0,15,1,140,-9878.456269121818,4423.536477796341,14301.99274691816,0.25,0.28673971362991346,-70.5604019222987,-9757.496225343388,140,-17029.452642580898,4423.536477796341,21452.98912037724,0.15,0.13225553831022185,-121.63894744700642,-16861.443846587965,140,-24180.449016039976,4423.536477796341,28603.98549383632,0.08571428571428572,0.06820717318858394,-172.7174929717141,-23965.391467832556,-14371.801514417939,1,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H10_TQ0p9_SPQ0p9_CQ0p0,depth_replenishment_pressure,1,1,reverse,10,0.9,16804.0,0.9,4.157489561967698,0.0,536.0,13,1,104,-13204.585499052948,-2151.788011897893,11052.797487155054,0.22115384615384615,0.14191383249958803,-126.9671682601245,-13282.730462769212,104,-18730.984242630475,-2151.788011897893,16579.19623073258,0.10576923076923077,0.06548936371421858,-180.10561771760072,-18559.595037993553,104,-24257.382986208002,-2151.788011897893,22105.59497431011,0.0673076923076923,0.03190146206367536,-233.24406717507694,-24035.17909165522,-12304.0300270455,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_REVERSE_H10_TQ0p9_SPQ0p9_CQ0p5,depth_replenishment_pressure,1,1,reverse,10,0.9,16804.0,0.9,4.157489561967698,0.5,29584.5,13,1,104,-13204.585499052948,-2151.788011897893,11052.797487155054,0.22115384615384615,0.14191383249958803,-126.9671682601245,-13282.730462769212,104,-18730.984242630475,-2151.788011897893,16579.19623073258,0.10576923076923077,0.06548936371421858,-180.10561771760072,-18559.595037993553,104,-24257.382986208002,-2151.788011897893,22105.59497431011,0.0673076923076923,0.03190146206367536,-233.24406717507694,-24035.17909165522,-12304.0300270455,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_REVERSE_H10_TQ0p9_SPQ0p5_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,reverse,10,0.9,0.3149704884526193,0.5,2.6725913756795983,0.0,536.0,16,1,95,-14754.596886895937,-5208.565953923216,9546.03093297272,0.09473684210526316,0.03419858197829829,-155.31154617785197,-14821.804731361593,95,-19527.612353382294,-5208.565953923216,14319.046399459075,0.021052631578947368,0.013941144986895481,-205.5538142461294,-19390.687226729657,95,-24300.627819868656,-5208.565953923216,19092.06186594544,0.021052631578947368,0.00735681076113098,-255.7960823144069,-24115.531995800757,-11190.272512425881,0,0
P256_DEPTH_REPLENISHMENT_PRESSURE_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p75,depth_replenishment_pressure,1,1,follow,3,0.9,16804.0,0.9,4.157489561967698,0.75,80028.5,12,1,123,-11200.35008496715,1900.9820271593258,13101.332112126474,0.11382113821138211,0.12298633712122756,-91.05975678835082,-11592.65580521703,123,-17751.016141030384,1900.9820271593258,19651.998168189715,0.08130081300813008,0.049667074865662776,-144.31720439862102,-17975.253492854168,123,-24301.68219709362,1900.9820271593258,26202.66422425295,0.04878048780487805,0.01904942596208352,-197.57465200889123,-24392.058779363324,-13220.061909008187,1,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H10_TQ0p7_SPQ0p5_CQ0p5,avg_order_count_imbalance_l1_l5,1,1,follow,10,0.7,0.18012039605310687,0.5,2.6725913756795983,0.5,29584.5,15,1,162,-7772.24826554356,8770.534229458026,16542.782495001586,0.2654320987654321,0.3897740918044683,-47.97684114533062,-9015.330256425113,162,-16043.639513044352,8770.534229458026,24814.173742502382,0.18518518518518517,0.16100902952632265,-99.03481180891576,-16674.27667842612,162,-24315.03076054514,8770.534229458026,33085.56499000317,0.09876543209876543,0.07399086076273945,-150.0927824725009,-24532.91421079935,-19098.42175902502,1,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H3_TQ0p8_SPQ0p5_CQ0p75,avg_depth_convexity_bid,1,1,reverse,3,0.8,880.45,0.5,2.6725913756795983,0.75,80028.5,12,1,126,-11563.335109183314,1263.169556505972,12826.504665689285,0.1111111111111111,0.05936546240529363,-91.77250086653423,-11458.080875169813,126,-17976.587442027954,1263.169556505972,19239.756998533925,0.03968253968253968,0.01535613584782214,-142.67132890498377,-17818.706091007713,126,-24389.839774872595,1263.169556505972,25653.00933137857,0.023809523809523808,0.00164293519769641,-193.5701569434333,-24179.331306845605,-12362.738723407037,1,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H3_TQ0p9_SPQ0p75_CQ0p0,avg_depth_convexity_bid,1,1,reverse,3,0.9,2319.325,0.75,3.4284694119258963,0.0,536.0,14,1,119,-12057.996797771704,334.03368019260245,12392.030477964308,0.1092436974789916,0.05959914546850311,-101.3277041829555,-11930.199326971482,119,-18254.01203675386,334.03368019260245,18588.045716946457,0.05042016806722689,0.017005606465599985,-153.39505913238537,-18075.58647588606,119,-24450.027275736014,334.03368019260245,24784.060955928617,0.025210084033613446,0.0011990845453275704,-205.46241408181524,-24220.973624800605,-11490.74874872084,0,0
P256_AVG_DEPTH_CONVEXITY_BID_FOLLOW_H6_TQ0p8_SPQ0p5_CQ0p75,avg_depth_convexity_bid,1,1,follow,6,0.8,880.45,0.5,2.6725913756795983,0.75,80028.5,12,1,117,-12579.851570827896,-677.3450728842727,11902.506497943623,0.11965811965811966,0.07490244090038062,-107.52009889596492,-12662.853184044949,117,-18531.104819799704,-677.3450728842727,17853.75974691544,0.05128205128205128,0.02737032854775834,-158.38551128033936,-18515.416551828097,117,-24482.35806877152,-677.3450728842727,23805.012995887246,0.03418803418803419,0.010219785774093533,-209.25092366471384,-24367.979919611273,-11782.956904451208,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_REVERSE_H3_TQ0p9_SPQ0p5_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,reverse,3,0.9,0.3149704884526193,0.5,2.6725913756795983,0.0,536.0,19,1,111,-13347.452667163452,-2194.6783267572605,11152.774340406195,0.05405405405405406,0.009346966369321643,-120.24732132579686,-13159.551870505678,111,-18923.83983736655,-2194.6783267572605,16729.161510609287,0.0,0.0,-170.48504357987883,-18684.49067520688,111,-24500.22700756964,-2194.6783267572605,22305.54868081239,0.0,0.0,-220.72276583396072,-24212.707147994723,-11188.919173391143,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H10_TQ0p8_SPQ0p75_CQ0p5,avg_order_count_imbalance_l1_l5,1,1,follow,10,0.8,0.23433001970526157,0.75,3.4284694119258963,0.5,29584.5,16,1,156,-8279.260173109973,7943.041867018052,16222.302040128026,0.2692307692307692,0.3526391310159773,-53.0721805968588,-8159.820227449179,156,-16390.411193173986,7943.041867018052,24333.45306019204,0.1794871794871795,0.13749833571303158,-105.06673841778196,-16220.725996125977,156,-24501.562213237994,7943.041867018052,32444.604080256053,0.09615384615384616,0.06000160887188052,-157.0612962387051,-24281.631764802783,-18183.531202962957,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,3,0.9,0.4628532906704733,0.9,4.157489561967698,0.0,536.0,26,1,111,-12695.70778880095,-855.5030837280596,11840.204705072887,0.12612612612612611,0.062390415416193876,-114.3757458450536,-12502.784839180586,111,-18615.810141337395,-855.5030837280596,17760.307057609338,0.02702702702702703,0.023407322723271343,-167.71000127330987,-18367.766252680205,111,-24535.91249387383,-855.5030837280596,23680.409410145774,0.02702702702702703,0.011442095808157011,-221.04425670156604,-24232.747666179792,-11539.110376291661,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H6_TQ0p7_SPQ0p75_CQ0p75,avg_order_count_imbalance_l1_l5,1,1,follow,6,0.7,0.18012039605310687,0.75,3.4284694119258963,0.75,80028.5,10,1,123,-11833.153250203424,921.71605393907,12754.869304142494,0.12195121951219512,0.10030179355112247,-96.20449796913353,-11936.551579460263,123,-18210.587902274663,921.71605393907,19132.303956213742,0.06504065040650407,0.03857220261718508,-148.0535601810948,-18220.87471513511,123,-24588.022554345916,921.71605393907,25509.738608284988,0.04065040650406504,0.015896114093987022,-199.90262239305622,-24505.197850809964,-12349.958867130686,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H10_TQ0p8_SPQ0p9_CQ0p5,avg_depth_beyond_l1_qty_imbalance,1,1,follow,10,0.8,0.3551181697085512,0.9,4.157489561967698,0.5,29584.5,19,1,137,-9940.84271780714,4717.527678860367,14658.370396667506,0.26277372262773724,0.3374067458497036,-72.56089575041707,-9858.15847286478,137,-17270.02791614089,4717.527678860367,21987.555595001257,0.2116788321167883,0.15955867717722094,-126.0585979280357,-17136.52898128268,137,-24599.21311447464,4717.527678860367,29316.74079333501,0.145985401459854,0.07645760569530813,-179.55630010565432,-24414.89948970058,-18841.288255561558,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_FOLLOW_H6_TQ0p8_SPQ0p75_CQ0p5,avg_depth_beyond_l1_qty_imbalance,1,1,follow,6,0.8,0.3551181697085512,0.75,3.4284694119258963,0.5,29584.5,17,1,129,-11093.075161118522,2432.334999297047,13525.410160415571,0.18604651162790697,0.20475145496926633,-85.99283070634513,-10877.774971950646,129,-17855.78024132631,2432.334999297047,20288.115240623356,0.15503875968992248,0.08765174669189718,-138.4169010955528,-17589.66536224258,129,-24618.48532153409,2432.334999297047,27050.820320831142,0.10077519379844961,0.03408437143305224,-190.8409714847604,-24301.555752534507,-14166.554291469065,1,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H6_TQ0p9_SPQ0p9_CQ0p5,avg_depth_convexity_bid,1,1,reverse,6,0.9,2319.325,0.9,4.157489561967698,0.5,29584.5,13,1,113,-12775.300024944407,-925.4688359667474,11849.83118897766,0.10619469026548672,0.08056230912694441,-113.05575243313635,-12638.487800365494,113,-18700.21561943324,-925.4688359667474,17774.74678346649,0.08849557522123894,0.029652774987731625,-165.48863380029414,-18501.710832186378,113,-24625.131213922068,-925.4688359667474,23699.66237795532,0.061946902654867256,0.005985749409953703,-217.92151516745193,-24364.93386400727,-12082.85999866035,0,0
P256_AVG_DEPTH_CONVEXITY_BID_REVERSE_H6_TQ0p9_SPQ0p9_CQ0p0,avg_depth_convexity_bid,1,1,reverse,6,0.9,2319.325,0.9,4.157489561967698,0.0,536.0,15,1,116,-12489.431771196874,-324.0417545820385,12165.390016614834,0.12931034482758622,0.10113623276132815,-107.66751526893857,-12524.673657339099,116,-18572.12677950429,-324.0417545820385,18248.085024922246,0.09482758620689655,0.03804647817487281,-160.1045412026232,-18556.740575578926,116,-24654.82178781171,-324.0417545820385,24330.78003322967,0.06896551724137931,0.010535729480089729,-212.54156713630783,-24588.80749381876,-12107.519474199737,0,0
P256_DEPTH_WITHDRAWAL_PRESSURE_FOLLOW_H6_TQ0p8_SPQ0p5_CQ0p75,depth_withdrawal_pressure,1,1,follow,6,0.8,10328.0,0.5,2.6725913756795983,0.75,80028.5,11,1,122,-12178.292719856616,305.10354657741175,12483.396266434029,0.12295081967213115,0.09060934710615966,-99.82207147423456,-12031.75032900572,122,-18419.990853073632,305.10354657741175,18725.094399651043,0.05737704918032787,0.035964694448855236,-150.98353158257075,-18219.47791211017,122,-24661.688986290646,305.10354657741175,24966.792532868058,0.040983606557377046,0.014339861939860074,-202.14499169090695,-24407.205495214617,-11335.679561798659,0,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H6_TQ0p9_SPQ0p9_CQ0p0,top5_qty_churn_sum,1,1,reverse,6,0.9,174624.0,0.9,4.157489561967698,0.0,536.0,12,1,110,-13038.72658119217,-1348.5565768877493,11690.17000430442,0.09090909090909091,0.05451149591646005,-118.53387801083791,-13071.355768199906,110,-18883.81158334438,-1348.5565768877493,17535.255006456628,0.045454545454545456,0.017540354056764774,-171.67101439403982,-18712.160994583588,110,-24728.89658549659,-1348.5565768877493,23380.34000860884,0.03636363636363636,0.00398706749497103,-224.80815077724174,-24495.553434067864,-12957.483657796192,0,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H6_TQ0p9_SPQ0p9_CQ0p5,top5_qty_churn_sum,1,1,reverse,6,0.9,174624.0,0.9,4.157489561967698,0.5,29584.5,12,1,110,-13038.72658119217,-1348.5565768877493,11690.17000430442,0.09090909090909091,0.05451149591646005,-118.53387801083791,-13071.355768199906,110,-18883.81158334438,-1348.5565768877493,17535.255006456628,0.045454545454545456,0.017540354056764774,-171.67101439403982,-18712.160994583588,110,-24728.89658549659,-1348.5565768877493,23380.34000860884,0.03636363636363636,0.00398706749497103,-224.80815077724174,-24495.553434067864,-12957.483657796192,0,0
P256_TOP5_QTY_CHURN_SUM_REVERSE_H6_TQ0p9_SPQ0p9_CQ0p75,top5_qty_churn_sum,1,1,reverse,6,0.9,174624.0,0.9,4.157489561967698,0.75,80028.5,12,1,110,-13038.72658119217,-1348.5565768877493,11690.17000430442,0.09090909090909091,0.05451149591646005,-118.53387801083791,-13071.355768199906,110,-18883.81158334438,-1348.5565768877493,17535.255006456628,0.045454545454545456,0.017540354056764774,-171.67101439403982,-18712.160994583588,110,-24728.89658549659,-1348.5565768877493,23380.34000860884,0.03636363636363636,0.00398706749497103,-224.80815077724174,-24495.553434067864,-12957.483657796192,0,0
P256_TOP5_ORDER_CHURN_SUM_FOLLOW_H3_TQ0p9_SPQ0p75_CQ0p0,top5_order_churn_sum,1,1,follow,3,0.9,476.5,0.75,3.4284694119258963,0.0,536.0,18,1,125,-11544.818403014468,1660.5719324806364,13205.390335495103,0.16,0.1210532196761871,-92.35854722411574,-11943.351547456517,125,-18147.513570762017,1660.5719324806364,19808.08550324265,0.088,0.04204551968395575,-145.18010856609615,-18377.853700493382,125,-24750.208738509562,1660.5719324806364,26410.780670990207,0.048,0.012801721522365339,-198.0016699080765,-24829.361997454005,-13334.608257041069,1,0
P256_AVG_DEPTH_CONVEXITY_ASK_REVERSE_H3_TQ0p9_SPQ0p9_CQ0p5,avg_depth_convexity_ask,1,1,reverse,3,0.9,2113.45,0.9,4.157489561967698,0.5,29584.5,18,1,113,-12721.749723997102,-683.7354228769964,12038.014301120105,0.05309734513274336,0.010306942736830627,-112.58185596457612,-12594.67472494757,113,-18740.75687455715,-683.7354228769964,18057.021451680157,0.0,0.0,-165.8474059695323,-18553.08229358685,113,-24759.7640251172,-683.7354228769964,24076.02860224021,0.0,0.0,-219.1129559744885,-24511.489862226135,-12011.78415726737,0,0
P256_AVG_ORDER_COUNT_IMBALANCE_L1_L5_FOLLOW_H10_TQ0p8_SPQ0p5_CQ0p0,avg_order_count_imbalance_l1_l5,1,1,follow,10,0.8,0.23433001970526157,0.5,2.6725913756795983,0.0,536.0,19,1,159,-8680.159909194044,7430.096212676774,16110.256121870818,0.2641509433962264,0.35783900787880146,-54.59220068675499,-9329.770764302253,159,-16735.287970129455,7430.096212676774,24165.38418280623,0.18238993710691823,0.1532582342020624,-105.25338345993367,-16810.399631445674,159,-24790.416031064862,7430.096212676774,32220.512243741636,0.10062893081761007,0.07308989006288355,-155.91456623311234,-24411.085921582635,-18347.41763715724,1,0
P256_AVG_DEPTH_BEYOND_L1_QTY_IMBALANCE_REVERSE_H6_TQ0p9_SPQ0p9_CQ0p0,avg_depth_beyond_l1_qty_imbalance,1,1,reverse,6,0.9,0.4628532906704733,0.9,4.157489561967698,0.0,536.0,24,1,107,-13411.61749155701,-2025.599605023554,11386.017886533453,0.14953271028037382,0.07453091515351346,-125.34221954726178,-13375.061273126412,107,-19104.62643482373,-2025.599605023554,17079.026829800183,0.056074766355140186,0.024517759212195404,-178.54791060582926,-18962.88032401724,107,-24797.63537809046,-2025.599605023554,22772.035773066906,0.037383177570093455,0.009096233015422816,-231.75360166439683,-24550.699374908043,-12221.223775404393,0,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p0,top5_qty_churn_sum,1,1,follow,3,0.9,174624.0,0.9,4.157489561967698,0.0,536.0,13,1,120,-12041.589833579801,717.0915404699938,12758.681374049796,0.09166666666666666,0.08464819112134883,-100.34658194649835,-11922.400676757385,120,-18420.9305206047,717.0915404699938,19138.02206107469,0.058333333333333334,0.031605977474881995,-153.5077543383725,-18240.048801114335,120,-24800.271207629594,717.0915404699938,25517.362748099593,0.03333333333333333,0.009779394573306868,-206.66892673024662,-24557.696925471293,-13342.79843760989,1,0
P256_TOP5_QTY_CHURN_SUM_FOLLOW_H3_TQ0p9_SPQ0p9_CQ0p5,top5_qty_churn_sum,1,1,follow,3,0.9,174624.0,0.9,4.157489561967698,0.5,29584.5,13,1,120,-12041.589833579801,717.0915404699938,12758.681374049796,0.09166666666666666,0.08464819112134883,-100.34658194649835,-11922.400676757385,120,-18420.9305206047,717.0915404699938,19138.02206107469,0.058333333333333334,0.031605977474881995,-153.5077543383725,-18240.048801114335,120,-24800.271207629594,717.0915404699938,25517.362748099593,0.03333333333333333,0.009779394573306868,-206.66892673024662,-24557.696925471293,-13342.79843760989,1,0
