scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase298_variant_id,strategy_family,symbol,threshold_quantile,daily_event_limit,exit_horizon_ticks,selected_event_rows,trade_months,source_files,uses_raw_book_state_l1_l5,uses_top5,uses_levels_2_to_5,uses_order_count_levels_1_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,6,6,0,0,0,0,1,1,1,1,2,-992.1744,-0.09921743999999999,-12.501397439999998,0,0,600000.0,0.6,0.05000000000000001,-992.1744,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,3,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,6,3,3,0,3,0,1,1,1,1,2,-496.08720000000005,-0.04960872,-6.25069872,0,0,300000.0,0.3,0.05000000000000001,-496.08720000000005,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,6,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,6,6,0,0,0,0,1,1,1,1,2,-464.45353329608207,-0.04644535332960821,-5.852114519530635,0,0,600000.0,0.6,0.05000000000000001,-826.812,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-10_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,6,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-165.3624,-0.01653624,-1.38904416,0,0,100000.0,0.1,0.06666666666666667,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-330.7248,-0.03307248,-2.77808832,0,0,200000.0,0.2,0.10000000000000002,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-165.3624,-0.01653624,-1.38904416,0,0,100000.0,0.1,0.06666666666666667,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-330.7248,-0.03307248,-2.77808832,0,0,200000.0,0.2,0.10000000000000002,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-165.3624,-0.01653624,-1.38904416,0,0,100000.0,0.1,0.06666666666666667,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,3,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-330.7248,-0.03307248,-2.77808832,0,0,200000.0,0.2,0.10000000000000002,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,3,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,9,3,6,0,6,0,1,1,1,1,3,-496.08720000000005,-0.04960872,-4.16713248,0,0,300000.0,0.3,0.06666666666666668,-496.08720000000005,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,3,1,9,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,9,6,3,0,3,0,1,1,1,1,3,-992.1744,-0.09921743999999999,-8.334264959999999,0,0,600000.0,0.6,0.1,-992.1744,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,3,1,9,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,9,3,6,0,6,0,1,1,1,1,3,-496.08720000000005,-0.04960872,-4.16713248,0,0,300000.0,0.3,0.06666666666666668,-496.08720000000005,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,3,3,9,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,9,6,3,0,3,0,1,1,1,1,3,-992.1744,-0.09921743999999999,-8.334264959999999,0,0,600000.0,0.6,0.1,-992.1744,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,3,3,9,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,9,3,6,0,6,0,1,1,1,1,3,-879.8315381982886,-0.08798315381982887,-7.390584920865624,0,0,300000.0,0.3,0.06666666666666668,-879.8315381982886,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,3,6,9,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,9,6,3,0,3,0,1,1,1,1,3,-1265.292470605627,-0.12652924706056268,-10.628456753087265,0,0,600000.0,0.6,0.1,-1265.292470605627,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q95_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,3,6,9,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-165.3624,-0.01653624,-2.08356624,0,0,100000.0,0.1,0.05,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-330.7248,-0.03307248,-4.16713248,0,0,200000.0,0.2,0.05,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-165.3624,-0.01653624,-2.08356624,0,0,100000.0,0.1,0.05,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,1,3,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-330.7248,-0.03307248,-4.16713248,0,0,200000.0,0.2,0.05,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,1,3,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-165.3624,-0.01653624,-2.08356624,0,0,100000.0,0.1,0.05,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,1,6,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6,1000000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-330.7248,-0.03307248,-4.16713248,0,0,200000.0,0.2,0.05,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,1,6,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1,1000000.0,100000.0,1,cost200,2.0,0.0,6,3,3,0,3,0,1,1,1,1,2,-496.08720000000005,-0.04960872,-6.25069872,0,0,300000.0,0.3,0.05000000000000001,-496.08720000000005,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,1,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1,1000000.0,100000.0,2,cost200,2.0,0.0,6,6,0,0,0,0,1,1,1,1,2,-992.1744,-0.09921743999999999,-12.501397439999998,0,0,600000.0,0.6,0.05000000000000001,-992.1744,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,1,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3,1000000.0,100000.0,1,cost200,2.0,0.0,6,3,3,0,3,0,1,1,1,1,2,-496.08720000000005,-0.04960872,-6.25069872,0,0,300000.0,0.3,0.05000000000000001,-496.08720000000005,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,3,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3,1000000.0,100000.0,2,cost200,2.0,0.0,6,6,0,0,0,0,1,1,1,1,2,-992.1744,-0.09921743999999999,-12.501397439999998,0,0,600000.0,0.6,0.05000000000000001,-992.1744,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,3,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,1000000.0,100000.0,1,cost200,2.0,0.0,6,3,3,0,3,0,1,1,1,1,2,-879.8315381982886,-0.08798315381982887,-11.085877381298436,0,0,300000.0,0.3,0.05000000000000001,-879.8315381982886,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,6,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,1000000.0,100000.0,2,cost200,2.0,0.0,6,6,0,0,0,0,1,1,1,1,2,90.43042836394238,0.009043042836394238,1.139423397385674,0,0,600000.0,0.6,0.05000000000000001,-1210.5563381982886,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-11_Q99_DL3_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.99,3,6,6,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1,1000000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-165.3624,-0.01653624,-2.08356624,0,0,100000.0,0.1,0.05,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1,1000000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-330.7248,-0.03307248,-4.16713248,0,0,200000.0,0.2,0.05,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H1,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3,1000000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-165.3624,-0.01653624,-2.08356624,0,0,100000.0,0.1,0.05,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3_CAP1000000_NOT100000_CONC2_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3,1000000.0,100000.0,2,cost200,2.0,0.0,2,2,0,0,0,0,1,1,1,1,2,-330.7248,-0.03307248,-4.16713248,0,0,200000.0,0.2,0.05,-330.7248,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H3,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,3,2,1,1,1,1,1,1,0,0,0,0,0,0
P271_P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H6_CAP1000000_NOT100000_CONC1_COST200,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H6,1000000.0,100000.0,1,cost200,2.0,0.0,2,1,1,0,1,0,1,1,1,1,2,-165.3624,-0.01653624,-2.08356624,0,0,100000.0,0.1,0.05,-165.3624,0,0,0,0,0,P298_RAW_MICROPRICE_DEPTH_REVERSAL_HDFCBANK_2026-12_Q95_DL1_H6,P298_RAW_MICROPRICE_DEPTH_REVERSAL,HDFCBANK,0.95,1,6,2,1,1,1,1,1,1,0,0,0,0,0,0
