label_file,read_status,horizon_sec,trade_date,exchange,symbol,split_role,rows,missing_required_columns,forbidden_columns,bucket_monotonic_violations,duplicate_bucket_rows,split_role_mismatch_rows,test_role_rows,label_available_fraction,audit_pass
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,MARUTI,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,NESTLEIND,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,NIFTYBEES,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,ONGC,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,RELIANCE,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,SBIN,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,SUNPHARMA,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,TCS,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,TECHM,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,ULTRACEMCO,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,ok,15,2026-07-13,NSE,WIPRO,validation,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,ADANIPORTS,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,AXISBANK,test_untouched,1503,,,0,0,0,1503,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,BAJAJ-AUTO,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,BANKBEES,test_untouched,1501,,,0,0,0,1501,0.9986675549633578,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,BHARTIARTL,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,BPCL,test_untouched,1504,,,0,0,0,1504,0.9986702127659575,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,BRITANNIA,test_untouched,1501,,,0,0,0,1501,0.9993337774816788,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,CIPLA,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,DRREDDY,test_untouched,1501,,,0,0,0,1501,0.9993337774816788,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,GOLDBEES,test_untouched,1502,,,0,0,0,1502,0.9986684420772304,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,HCLTECH,test_untouched,1504,,,0,0,0,1504,0.9986702127659575,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,HDFCBANK,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,HINDUNILVR,test_untouched,1500,,,0,0,0,1500,0.9993333333333333,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,ICICIBANK,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,INFY,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,ITBEES,test_untouched,1501,,,0,0,0,1501,0.9986675549633578,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,ITC,test_untouched,1503,,,0,0,0,1503,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,JUNIORBEES,test_untouched,1501,,,0,0,0,1501,0.9986675549633578,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,KOTAKBANK,test_untouched,1504,,,0,0,0,1504,0.9986702127659575,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,LT,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,M&M,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,MARUTI,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,NESTLEIND,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,NIFTYBEES,test_untouched,1503,,,0,0,0,1503,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,ONGC,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,RELIANCE,test_untouched,1504,,,0,0,0,1504,0.9986702127659575,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,SBIN,test_untouched,1504,,,0,0,0,1504,0.9986702127659575,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,SUNPHARMA,test_untouched,1502,,,0,0,0,1502,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,TCS,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,TECHM,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,ULTRACEMCO,test_untouched,1503,,,0,0,0,1503,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,ok,15,2026-07-14,NSE,WIPRO,test_untouched,1504,,,0,0,0,1504,0.9986702127659575,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,ADANIPORTS,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,AXISBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,BAJAJ-AUTO,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,BANKBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,BHARTIARTL,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,BPCL,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,BRITANNIA,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,CIPLA,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,DRREDDY,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,GOLDBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,HCLTECH,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,HDFCBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,HINDUNILVR,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,ICICIBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,INFY,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,ITBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,ITC,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,JUNIORBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,KOTAKBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,LT,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,M&M,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,MARUTI,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,NESTLEIND,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,NIFTYBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,ONGC,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=RELIANCE\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,RELIANCE,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=SBIN\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,SBIN,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=SUNPHARMA\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,SUNPHARMA,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=TCS\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,TCS,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=TECHM\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,TECHM,unassigned,1502,,,0,0,0,0,0.9993342210386151,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=ULTRACEMCO\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,ULTRACEMCO,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-15\exchange=NSE\symbol=WIPRO\receive_flow_labels.parquet,ok,15,2026-07-15,NSE,WIPRO,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ADANIPORTS\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,ADANIPORTS,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=AXISBANK\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,AXISBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,BAJAJ-AUTO,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BANKBEES\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,BANKBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BHARTIARTL\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,BHARTIARTL,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BPCL\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,BPCL,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=BRITANNIA\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,BRITANNIA,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=CIPLA\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,CIPLA,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=DRREDDY\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,DRREDDY,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=GOLDBEES\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,GOLDBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=HCLTECH\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,HCLTECH,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=HDFCBANK\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,HDFCBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=HINDUNILVR\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,HINDUNILVR,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ICICIBANK\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,ICICIBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=INFY\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,INFY,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ITBEES\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,ITBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ITC\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,ITC,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=JUNIORBEES\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,JUNIORBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=KOTAKBANK\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,KOTAKBANK,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=LT\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,LT,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=M&M\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,M&M,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=MARUTI\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,MARUTI,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=NESTLEIND\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,NESTLEIND,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=NIFTYBEES\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,NIFTYBEES,unassigned,1503,,,0,0,0,0,0.9986693280106453,1
derived_real_l2_receive_flow_labels_phase181\horizon=15s\trade_date=2026-07-16\exchange=NSE\symbol=ONGC\receive_flow_labels.parquet,ok,15,2026-07-16,NSE,ONGC,unassigned,1503,,,0,0,0,0,0.9993346640053227,1
