horizon_sec,trade_date,exchange,symbol,rows,parquet_file,bytes
60,2026-07-16,NSE,HCLTECH,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,41516
60,2026-07-16,NSE,HDFCBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,42121
60,2026-07-16,NSE,HINDUNILVR,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,41553
60,2026-07-16,NSE,ICICIBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,41512
60,2026-07-16,NSE,INFY,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=INFY\receive_flow_features.parquet,41365
60,2026-07-16,NSE,ITBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,38907
60,2026-07-16,NSE,ITC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=ITC\receive_flow_features.parquet,40480
60,2026-07-16,NSE,JUNIORBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,42948
60,2026-07-16,NSE,KOTAKBANK,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,40883
60,2026-07-16,NSE,LT,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=LT\receive_flow_features.parquet,41728
60,2026-07-16,NSE,M&M,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=M&M\receive_flow_features.parquet,41922
60,2026-07-16,NSE,MARUTI,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,40212
60,2026-07-16,NSE,NESTLEIND,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,39660
60,2026-07-16,NSE,NIFTYBEES,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,41484
60,2026-07-16,NSE,ONGC,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,40971
60,2026-07-16,NSE,RELIANCE,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,41268
60,2026-07-16,NSE,SBIN,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,40567
60,2026-07-16,NSE,SUNPHARMA,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,40416
60,2026-07-16,NSE,TCS,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=TCS\receive_flow_features.parquet,41873
60,2026-07-16,NSE,TECHM,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,42011
60,2026-07-16,NSE,ULTRACEMCO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,39595
60,2026-07-16,NSE,WIPRO,378,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-16\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,40648
