remote_path,local_path,bytes,status,error
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093145_786371-046229.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093145_786371-046229.parquet,35456,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092626_405930-045525.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092626_405930-045525.parquet,35833,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092935_737624-045941.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092935_737624-045941.parquet,35716,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093410_304591-046549.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093410_304591-046549.parquet,35815,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093019_281293-046037.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093019_281293-046037.parquet,36275,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092808_336349-045749.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092808_336349-045749.parquet,34735,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093048_556430-046101.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093048_556430-046101.parquet,36032,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092852_130394-045845.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092852_130394-045845.parquet,35600,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093536_487169-046741.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093536_487169-046741.parquet,35466,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093200_244708-046261.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093200_244708-046261.parquet,35874,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093214_585128-046293.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093214_585128-046293.parquet,35942,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093117_097427-046165.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093117_097427-046165.parquet,36095,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093102_793831-046133.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093102_793831-046133.parquet,36195,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093257_781133-046389.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093257_781133-046389.parquet,35455,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093716_533516-046965.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093716_533516-046965.parquet,34470,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092921_121725-045909.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092921_121725-045909.parquet,35590,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092724_645353-045653.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092724_645353-045653.parquet,35602,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093326_836757-046453.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093326_836757-046453.parquet,36154,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092753_891649-045717.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092753_891649-045717.parquet,34736,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093438_831699-046613.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093438_831699-046613.parquet,35683,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093453_076268-046645.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093453_076268-046645.parquet,35610,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093522_379505-046709.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093522_379505-046709.parquet,35487,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-092906_744295-045877.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-092906_744295-045877.parquet,35684,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093341_517490-046485.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093341_517490-046485.parquet,35682,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093243_111058-046357.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093243_111058-046357.parquet,35471,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093228_845999-046325.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093228_845999-046325.parquet,35851,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094128_592489-047509.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094128_592489-047509.parquet,35121,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093507_408743-046677.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093507_408743-046677.parquet,35460,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093829_334800-047125.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093829_334800-047125.parquet,35594,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093312_395292-046421.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093312_395292-046421.parquet,35905,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093844_105239-047157.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093844_105239-047157.parquet,36186,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093745_259299-047029.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093745_259299-047029.parquet,36375,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093759_655437-047061.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093759_655437-047061.parquet,35806,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093814_416686-047093.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093814_416686-047093.parquet,36119,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094143_650728-047541.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094143_650728-047541.parquet,34704,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093730_955807-046997.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093730_955807-046997.parquet,35390,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093858_874825-047189.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093858_874825-047189.parquet,36284,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093550_758279-046773.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093550_758279-046773.parquet,35055,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093604_944746-046805.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093604_944746-046805.parquet,35137,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093619_304046-046837.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093619_304046-046837.parquet,35262,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093424_521945-046581.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093424_521945-046581.parquet,35880,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093702_358556-046933.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093702_358556-046933.parquet,34551,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093131_316331-046197.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093131_316331-046197.parquet,35848,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094228_119012-047637.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094228_119012-047637.parquet,35432,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093034_204464-046069.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093034_204464-046069.parquet,36241,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094327_266034-047765.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094327_266034-047765.parquet,36418,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093929_040951-047253.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093929_040951-047253.parquet,35600,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093958_769095-047317.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093958_769095-047317.parquet,36176,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094013_834969-047349.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094013_834969-047349.parquet,35992,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094213_260699-047605.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094213_260699-047605.parquet,34616,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094058_968324-047445.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094058_968324-047445.parquet,35635,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094113_789663-047477.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094113_789663-047477.parquet,36318,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094158_358150-047573.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094158_358150-047573.parquet,34442,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093633_605501-046869.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093633_605501-046869.parquet,34771,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094312_693802-047733.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094312_693802-047733.parquet,35932,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093944_139005-047285.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093944_139005-047285.parquet,35966,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094537_378615-048053.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094537_378615-048053.parquet,35987,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094356_437155-047829.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094356_437155-047829.parquet,36042,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093355_752733-046517.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093355_752733-046517.parquet,35649,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094746_248680-048341.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094746_248680-048341.parquet,36122,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094258_092119-047701.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094258_092119-047701.parquet,35940,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094440_210457-047925.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094440_210457-047925.parquet,36355,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093647_962865-046901.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093647_962865-046901.parquet,34497,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094508_762458-047989.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094508_762458-047989.parquet,36242,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094703_460387-048245.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094703_460387-048245.parquet,35583,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094029_665245-047381.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094029_665245-047381.parquet,36101,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094044_375732-047413.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094044_375732-047413.parquet,36172,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094242_921283-047669.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094242_921283-047669.parquet,36295,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094800_478679-048373.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094800_478679-048373.parquet,36018,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-093913_965197-047221.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-093913_965197-047221.parquet,36040,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094454_547076-047957.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094454_547076-047957.parquet,36298,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094341_861281-047797.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094341_861281-047797.parquet,36195,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-095248_328938-049013.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-095248_328938-049013.parquet,35679,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094551_872357-048085.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094551_872357-048085.parquet,35856,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094954_031177-048629.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094954_031177-048629.parquet,36061,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094634_849236-048181.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094634_849236-048181.parquet,36066,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094523_110389-048021.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094523_110389-048021.parquet,36192,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094717_751807-048277.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094717_751807-048277.parquet,35772,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094843_243636-048469.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094843_243636-048469.parquet,36027,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094911_618812-048533.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094911_618812-048533.parquet,36344,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-095106_206153-048789.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-095106_206153-048789.parquet,36421,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094939_724334-048597.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094939_724334-048597.parquet,36431,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-095204_862282-048917.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-095204_862282-048917.parquet,35994,skipped_existing,
raw_l2/trade_date=2026-07-15/exchange=NSE/symbol=M&M/part-094857_527247-048501.parquet,real_data_sample\l2_multiday_panel\trade_date=2026-07-15\exchange=NSE\symbol=M&M\part-094857_527247-048501.parquet,35575,skipped_existing,
