scope,strategy_id,execution_profile,rows,trades,gross_return,cost_return,original_net_return,inverse_net_return,oracle_signed_net_return,original_net_pnl_inr,inverse_net_pnl_inr,oracle_signed_net_pnl_inr,original_positive,inverse_positive,oracle_signed_positive,turnover_bucket,abs_gross_to_cost_ratio,symbol,trade_date,best_expanded_variant,best_expanded_net_return,best_expanded_net_pnl_inr,best_expanded_positive
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,170,0.0,0.2202047906615175,-0.2202047906615175,-0.2202047906615175,-0.2202047906615175,-22020.47906615175,-22020.47906615175,-22020.47906615175,False,False,False,101_to_1000,0.0,NESTLEIND,2026-05-15,original,-0.2202047906615175,-22020.47906615175,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,178,0.0,0.2212561976047721,-0.2212561976047721,-0.2212561976047721,-0.2212561976047721,-22125.61976047721,-22125.61976047721,-22125.61976047721,False,False,False,101_to_1000,0.0,DRREDDY,2026-05-15,original,-0.2212561976047721,-22125.61976047721,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,16,120,0.0,0.2213448643658509,-0.2213448643658509,-0.2213448643658509,-0.2213448643658509,-22134.486436585088,-22134.486436585088,-22134.486436585088,False,False,False,101_to_1000,0.0,,2026-09-18,original,-0.2213448643658509,-22134.486436585088,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,13,102,0.0,0.22179496209519,-0.22179496209519,-0.22179496209519,-0.22179496209519,-22179.496209519002,-22179.496209519002,-22179.496209519002,False,False,False,101_to_1000,0.0,,2026-06-25,original,-0.22179496209519,-22179.496209519002,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,221,0.0,0.2221689442189074,-0.2221689442189074,-0.2221689442189074,-0.2221689442189074,-22216.894421890738,-22216.894421890738,-22216.894421890738,False,False,False,101_to_1000,0.0,GOLDBEES,2026-12-11,original,-0.2221689442189074,-22216.894421890738,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,retail_marketable_default,1,104,0.0,0.2221745571684972,-0.2221745571684972,-0.2221745571684972,-0.2221745571684972,-22217.45571684972,-22217.45571684972,-22217.45571684972,False,False,False,101_to_1000,0.0,BRITANNIA,2026-07-14,original,-0.2221745571684972,-22217.45571684972,False
strategy_date_profile,P164_S06_ABSORPTION_REVERSAL,stressed_retail,23,99,0.0,0.2228395638890022,-0.2228395638890022,-0.2228395638890022,-0.2228395638890022,-22283.95638890022,-22283.95638890022,-22283.95638890022,False,False,False,26_to_100,0.0,,2026-02-13,original,-0.2228395638890022,-22283.95638890022,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,109,0.0,0.2236859625383459,-0.2236859625383459,-0.2236859625383459,-0.2236859625383459,-22368.596253834592,-22368.596253834592,-22368.596253834592,False,False,False,101_to_1000,0.0,BAJAJ-AUTO,2026-04-06,original,-0.2236859625383459,-22368.596253834592,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,-0.0009544026556635,0.2248861912632979,-0.22584059391896139,-0.2239317886076344,-0.2239317886076344,-22584.05939189614,-22393.17886076344,-22393.17886076344,False,False,False,101_to_1000,0.004243936234155349,AXISBANK,2026-08-11,inverse_contrarian,-0.2239317886076344,-22393.17886076344,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,210,0.0,0.2240878951109403,-0.2240878951109403,-0.2240878951109403,-0.2240878951109403,-22408.78951109403,-22408.78951109403,-22408.78951109403,False,False,False,101_to_1000,0.0,M&M,2026-05-21,original,-0.2240878951109403,-22408.78951109403,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,105,0.0,0.2242501268448686,-0.2242501268448686,-0.2242501268448686,-0.2242501268448686,-22425.01268448686,-22425.01268448686,-22425.01268448686,False,False,False,101_to_1000,0.0,BRITANNIA,2026-07-14,original,-0.2242501268448686,-22425.01268448686,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,163,0.0,0.2242519449235905,-0.2242519449235905,-0.2242519449235905,-0.2242519449235905,-22425.19449235905,-22425.19449235905,-22425.19449235905,False,False,False,101_to_1000,0.0,TECHM,2026-05-15,original,-0.2242519449235905,-22425.19449235905,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,-0.0002257727070897,0.224495805320616,-0.2247215780277057,-0.2242700326135263,-0.2242700326135263,-22472.15780277057,-22427.00326135263,-22427.00326135263,False,False,False,101_to_1000,0.0010056878647120395,LT,2026-03-04,inverse_contrarian,-0.2242700326135263,-22427.00326135263,False
strategy_symbol_date_profile,P164_S01_MLOFI_BREAKOUT,retail_marketable_default,1,104,0.0,0.2243726293716239,-0.2243726293716239,-0.2243726293716239,-0.2243726293716239,-22437.262937162388,-22437.262937162388,-22437.262937162388,False,False,False,101_to_1000,0.0,BRITANNIA,2026-01-07,original,-0.2243726293716239,-22437.262937162388,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,0.0,0.2248182299035304,-0.2248182299035304,-0.2248182299035304,-0.2248182299035304,-22481.82299035304,-22481.82299035304,-22481.82299035304,False,False,False,101_to_1000,0.0,AXISBANK,2026-09-14,original,-0.2248182299035304,-22481.82299035304,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,0.0,0.2248546267817408,-0.2248546267817408,-0.2248546267817408,-0.2248546267817408,-22485.46267817408,-22485.46267817408,-22485.46267817408,False,False,False,101_to_1000,0.0,AXISBANK,2026-08-03,original,-0.2248546267817408,-22485.46267817408,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,0.0,0.225040615958498,-0.225040615958498,-0.225040615958498,-0.225040615958498,-22504.061595849802,-22504.061595849802,-22504.061595849802,False,False,False,101_to_1000,0.0,AXISBANK,2026-09-17,original,-0.225040615958498,-22504.061595849802,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,0.0,0.2251385020618719,-0.2251385020618719,-0.2251385020618719,-0.2251385020618719,-22513.850206187188,-22513.850206187188,-22513.850206187188,False,False,False,101_to_1000,0.0,AXISBANK,2026-09-11,original,-0.2251385020618719,-22513.850206187188,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,160,-0.0005042874016351,0.2256476967663993,-0.22615198416803442,-0.2251434093647642,-0.2251434093647642,-22615.198416803443,-22514.34093647642,-22514.34093647642,False,False,False,101_to_1000,0.0022348440017854964,LT,2026-05-27,inverse_contrarian,-0.2251434093647642,-22514.34093647642,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,stressed_retail,1,72,0.0,0.2255992050695779,-0.2255992050695779,-0.2255992050695779,-0.2255992050695779,-22559.92050695779,-22559.92050695779,-22559.92050695779,False,False,False,26_to_100,0.0,BRITANNIA,2026-04-02,original,-0.2255992050695779,-22559.92050695779,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,196,0.0,0.2258296610819299,-0.2258296610819299,-0.2258296610819299,-0.2258296610819299,-22582.966108192988,-22582.966108192988,-22582.966108192988,False,False,False,101_to_1000,0.0,TCS,2026-05-21,original,-0.2258296610819299,-22582.966108192988,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,168,0.0,0.226220020406917,-0.226220020406917,-0.226220020406917,-0.226220020406917,-22622.0020406917,-22622.0020406917,-22622.0020406917,False,False,False,101_to_1000,0.0,ITBEES,2026-05-15,original,-0.226220020406917,-22622.0020406917,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,17,182,0.0,0.2266161927995807,-0.2266161927995807,-0.2266161927995807,-0.2266161927995807,-22661.619279958068,-22661.619279958068,-22661.619279958068,False,False,False,101_to_1000,0.0,,2026-10-22,original,-0.2266161927995807,-22661.619279958068,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,retail_marketable_default,21,180,0.0,0.2266550814744441,-0.2266550814744441,-0.2266550814744441,-0.2266550814744441,-22665.50814744441,-22665.50814744441,-22665.50814744441,False,False,False,101_to_1000,0.0,,2026-01-20,original,-0.2266550814744441,-22665.50814744441,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,1,164,0.0,0.2269732889770116,-0.2269732889770116,-0.2269732889770116,-0.2269732889770116,-22697.32889770116,-22697.32889770116,-22697.32889770116,False,False,False,101_to_1000,0.0,ICICIBANK,2026-05-15,original,-0.2269732889770116,-22697.32889770116,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,226,0.0,0.2272013332045615,-0.2272013332045615,-0.2272013332045615,-0.2272013332045615,-22720.133320456152,-22720.133320456152,-22720.133320456152,False,False,False,101_to_1000,0.0,GOLDBEES,2026-01-05,original,-0.2272013332045615,-22720.133320456152,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,8,115,0.0,0.22730086713933828,-0.22730086713933828,-0.22730086713933828,-0.22730086713933828,-22730.08671393383,-22730.08671393383,-22730.08671393383,False,False,False,101_to_1000,0.0,,2026-08-17,original,-0.22730086713933828,-22730.08671393383,False
strategy_symbol_date_profile,P164_S06_ABSORPTION_REVERSAL,stressed_retail,1,73,0.0,0.2274102894305913,-0.2274102894305913,-0.2274102894305913,-0.2274102894305913,-22741.02894305913,-22741.02894305913,-22741.02894305913,False,False,False,26_to_100,0.0,BRITANNIA,2026-06-30,original,-0.2274102894305913,-22741.02894305913,False
strategy_date_profile,P164_S04_TRADE_FLOW_DEPTH,stressed_retail,17,135,0.0,0.22772091173225562,-0.22772091173225562,-0.22772091173225562,-0.22772091173225562,-22772.09117322556,-22772.09117322556,-22772.09117322556,False,False,False,101_to_1000,0.0,,2026-10-05,original,-0.22772091173225562,-22772.09117322556,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,1,171,0.0,0.227970708587497,-0.227970708587497,-0.227970708587497,-0.227970708587497,-22797.0708587497,-22797.0708587497,-22797.0708587497,False,False,False,101_to_1000,0.0,HDFCBANK,2026-05-15,original,-0.227970708587497,-22797.0708587497,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2281352668163972,-0.2281352668163972,-0.2281352668163972,-0.2281352668163972,-22813.52668163972,-22813.52668163972,-22813.52668163972,False,False,False,101_to_1000,0.0,BRITANNIA,2026-07-27,original,-0.2281352668163972,-22813.52668163972,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,136,0.0,0.2284332570380676,-0.2284332570380676,-0.2284332570380676,-0.2284332570380676,-22843.32570380676,-22843.32570380676,-22843.32570380676,False,False,False,101_to_1000,0.0,ITC,2026-02-24,original,-0.2284332570380676,-22843.32570380676,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,1,164,-0.0019890093028807,0.2305289283985745,-0.2325179377014552,-0.2285399190956938,-0.2285399190956938,-23251.79377014552,-22853.99190956938,-22853.99190956938,False,False,False,101_to_1000,0.008628024763303412,AXISBANK,2026-08-20,inverse_contrarian,-0.2285399190956938,-22853.99190956938,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,192,-7.091956408133981e-05,0.2288659767243439,-0.22893689628842523,-0.22879505716026255,-0.22879505716026255,-22893.689628842523,-22879.505716026255,-22879.505716026255,False,False,False,101_to_1000,0.00030987377458362197,BHARTIARTL,2026-01-20,inverse_contrarian,-0.22879505716026255,-22879.505716026255,False
strategy_symbol_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,1,192,7.091956408133981e-05,0.2288659767243439,-0.22879505716026255,-0.22893689628842523,-0.22879505716026255,-22879.505716026255,-22893.689628842523,-22879.505716026255,False,False,False,101_to_1000,0.00030987377458362197,BHARTIARTL,2026-01-20,original,-0.22879505716026255,-22879.505716026255,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,220,0.0,0.2288382063951748,-0.2288382063951748,-0.2288382063951748,-0.2288382063951748,-22883.82063951748,-22883.82063951748,-22883.82063951748,False,False,False,101_to_1000,0.0,NIFTYBEES,2026-12-04,original,-0.2288382063951748,-22883.82063951748,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,180,0.0,0.2290165315471506,-0.2290165315471506,-0.2290165315471506,-0.2290165315471506,-22901.65315471506,-22901.65315471506,-22901.65315471506,False,False,False,101_to_1000,0.0,KOTAKBANK,2026-05-15,original,-0.2290165315471506,-22901.65315471506,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2293356992785305,-0.2293356992785305,-0.2293356992785305,-0.2293356992785305,-22933.569927853052,-22933.569927853052,-22933.569927853052,False,False,False,101_to_1000,0.0,BRITANNIA,2026-04-16,original,-0.2293356992785305,-22933.569927853052,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,189,0.0,0.2294585192663424,-0.2294585192663424,-0.2294585192663424,-0.2294585192663424,-22945.85192663424,-22945.85192663424,-22945.85192663424,False,False,False,101_to_1000,0.0,WIPRO,2026-05-15,original,-0.2294585192663424,-22945.85192663424,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2297556388697815,-0.2297556388697815,-0.2297556388697815,-0.2297556388697815,-22975.56388697815,-22975.56388697815,-22975.56388697815,False,False,False,101_to_1000,0.0,BRITANNIA,2026-04-27,original,-0.2297556388697815,-22975.56388697815,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,200,0.0,0.2297778356719772,-0.2297778356719772,-0.2297778356719772,-0.2297778356719772,-22977.783567197723,-22977.783567197723,-22977.783567197723,False,False,False,101_to_1000,0.0,INFY,2026-05-21,original,-0.2297778356719772,-22977.783567197723,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2298096761145641,-0.2298096761145641,-0.2298096761145641,-0.2298096761145641,-22980.96761145641,-22980.96761145641,-22980.96761145641,False,False,False,101_to_1000,0.0,BRITANNIA,2026-09-03,original,-0.2298096761145641,-22980.96761145641,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2298938357209888,-0.2298938357209888,-0.2298938357209888,-0.2298938357209888,-22989.38357209888,-22989.38357209888,-22989.38357209888,False,False,False,101_to_1000,0.0,BRITANNIA,2026-01-12,original,-0.2298938357209888,-22989.38357209888,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2298938357209888,-0.2298938357209888,-0.2298938357209888,-0.2298938357209888,-22989.38357209888,-22989.38357209888,-22989.38357209888,False,False,False,101_to_1000,0.0,BRITANNIA,2026-10-02,original,-0.2298938357209888,-22989.38357209888,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2298991114794528,-0.2298991114794528,-0.2298991114794528,-0.2298991114794528,-22989.91114794528,-22989.91114794528,-22989.91114794528,False,False,False,101_to_1000,0.0,BRITANNIA,2026-04-21,original,-0.2298991114794528,-22989.91114794528,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2299036402344907,-0.2299036402344907,-0.2299036402344907,-0.2299036402344907,-22990.36402344907,-22990.36402344907,-22990.36402344907,False,False,False,101_to_1000,0.0,BRITANNIA,2026-07-16,original,-0.2299036402344907,-22990.36402344907,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2299214892111603,-0.2299214892111603,-0.2299214892111603,-0.2299214892111603,-22992.14892111603,-22992.14892111603,-22992.14892111603,False,False,False,101_to_1000,0.0,BRITANNIA,2026-03-11,original,-0.2299214892111603,-22992.14892111603,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2299214892111603,-0.2299214892111603,-0.2299214892111603,-0.2299214892111603,-22992.14892111603,-22992.14892111603,-22992.14892111603,False,False,False,101_to_1000,0.0,BRITANNIA,2026-12-01,original,-0.2299214892111603,-22992.14892111603,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2299403551069898,-0.2299403551069898,-0.2299403551069898,-0.2299403551069898,-22994.035510698977,-22994.035510698977,-22994.035510698977,False,False,False,101_to_1000,0.0,BRITANNIA,2026-04-24,original,-0.2299403551069898,-22994.035510698977,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,155,0.0,0.2300154955997974,-0.2300154955997974,-0.2300154955997974,-0.2300154955997974,-23001.54955997974,-23001.54955997974,-23001.54955997974,False,False,False,101_to_1000,0.0,ONGC,2026-02-24,original,-0.2300154955997974,-23001.54955997974,False
strategy_symbol_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,1,155,0.0,0.2300154955997974,-0.2300154955997974,-0.2300154955997974,-0.2300154955997974,-23001.54955997974,-23001.54955997974,-23001.54955997974,False,False,False,101_to_1000,0.0,ONGC,2026-11-16,original,-0.2300154955997974,-23001.54955997974,False
strategy_date_profile,P164_S06_ABSORPTION_REVERSAL,stressed_retail,25,101,0.0,0.2300484685155911,-0.2300484685155911,-0.2300484685155911,-0.2300484685155911,-23004.84685155911,-23004.84685155911,-23004.84685155911,False,False,False,101_to_1000,0.0,,2026-08-24,original,-0.2300484685155911,-23004.84685155911,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2300676499794497,-0.2300676499794497,-0.2300676499794497,-0.2300676499794497,-23006.76499794497,-23006.76499794497,-23006.76499794497,False,False,False,101_to_1000,0.0,BRITANNIA,2026-05-04,original,-0.2300676499794497,-23006.76499794497,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2301654476940118,-0.2301654476940118,-0.2301654476940118,-0.2301654476940118,-23016.54476940118,-23016.54476940118,-23016.54476940118,False,False,False,101_to_1000,0.0,BRITANNIA,2026-03-17,original,-0.2301654476940118,-23016.54476940118,False
strategy_symbol_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,1,160,0.0,0.2301654476940118,-0.2301654476940118,-0.2301654476940118,-0.2301654476940118,-23016.54476940118,-23016.54476940118,-23016.54476940118,False,False,False,101_to_1000,0.0,BRITANNIA,2026-12-07,original,-0.2301654476940118,-23016.54476940118,False
