source_phase,model_id,model_type,execution_profile,synthetic_year_day,source_trade_date,cycle_ordinal,daily_trades,symbols,daily_net_pnl_inr,mean_net_return,market_shock_trade_fraction,disconnect_trade_fraction,running_net_pnl_inr,running_peak_inr,drawdown_inr
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,4,2026-07-23,0,188,3,-25240.140667310032,-0.0013425606737930867,0.0,0.0,-151773.10294089996,-39489.895259456476,-112283.20768144348
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,5,2026-07-27,0,332,4,-40940.39845998106,-0.0012331445319271402,0.0,0.0,-192713.501400881,-39489.895259456476,-153223.60614142453
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,6,2026-08-07,0,285,3,-38101.6479345032,-0.001336899927526428,0.0,0.0,-230815.1493353842,-39489.895259456476,-191325.25407592772
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,7,2026-08-11,0,147,3,-23062.257151817932,-0.0015688610307359138,0.0,0.0,-253877.40648720213,-39489.895259456476,-214387.51122774565
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,8,2026-08-14,0,267,3,-46982.61804673898,-0.0017596486159827333,0.0,0.0,-300860.0245339411,-39489.895259456476,-261370.12927448464
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,9,2026-07-14,1,290,3,-39489.895259456476,-0.0013617205261881543,0.0,0.0,-340349.9197933976,-39489.895259456476,-300860.0245339411
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,10,2026-07-15,1,335,4,-44368.72311149541,-0.0013244394958655348,1.0,0.0,-384718.64290489303,-39489.895259456476,-345228.74764543655
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,11,2026-07-17,1,270,3,-42674.34390263805,-0.0015805312556532612,0.0,0.0,-427392.9868075311,-39489.895259456476,-387903.0915480746
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,stressed_retail,12,2026-07-23,1,188,3,-25240.140667310032,-0.0013425606737930867,0.0,0.0,-452633.12747484114,-39489.895259456476,-413143.23221538466
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,336,3,-19903.830259150218,-0.000592375900569947,0.0,0.0,-19903.830259150218,-19903.830259150218,0.0
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,377,4,-18002.328197374372,-0.0004775153368003812,1.0,0.0,-37906.15845652459,-19903.830259150218,-18002.32819737437
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,297,3,-11770.697164847978,-0.0003963197698602012,0.0,0.0,-49676.85562137257,-19903.830259150218,-29773.02536222235
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,191,3,-11061.222785731421,-0.0005791216118183989,0.0,0.0,-60738.07840710399,-19903.830259150218,-40834.24814795377
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,366,4,-26297.827794978242,-0.0007185198851086951,0.0,0.0,-87035.90620208223,-19903.830259150218,-67132.07594293202
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,321,3,-22370.030962965036,-0.0006968856997808423,0.0,0.0,-109405.93716504727,-19903.830259150218,-89502.10690589706
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,176,3,-12316.018697356474,-0.0006997737896225269,0.0,0.0,-121721.95586240375,-19903.830259150218,-101818.12560325353
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,293,3,-11407.34549876465,-0.00038932919791005623,0.0,0.0,-133129.3013611684,-19903.830259150218,-113225.47110201817
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,336,3,-19903.830259150218,-0.000592375900569947,0.0,0.0,-153033.1316203186,-19903.830259150218,-133129.3013611684
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,377,4,-18002.328197374372,-0.0004775153368003812,1.0,0.0,-171035.459817693,-19903.830259150218,-151131.62955854277
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,297,3,-11770.697164847978,-0.0003963197698602012,0.0,0.0,-182806.15698254097,-19903.830259150218,-162902.32672339075
phase27_feature_edge,F02_mlofi_qty_event_h5_q85,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,191,3,-11061.222785731421,-0.0005791216118183989,0.0,0.0,-193867.3797682724,-19903.830259150218,-173963.54950912218
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,141,3,-23159.52837842407,-0.001642519743150643,0.0,0.0,-23159.52837842407,-23159.52837842407,0.0
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,151,4,-26048.740435781783,-0.001725082148065019,1.0,0.0,-49208.268814205854,-23159.52837842407,-26048.740435781783
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,107,3,-24921.289647071473,-0.0023290924903805114,0.0,0.0,-74129.55846127732,-23159.52837842407,-50970.03008285325
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,58,3,-12567.490799937746,-0.002166808758609956,0.0,0.0,-86697.04926121507,-23159.52837842407,-63537.520882790996
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,150,3,-19892.994687872077,-0.0013261996458581384,0.0,0.0,-106590.04394908715,-23159.52837842407,-83430.51557066308
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,112,3,-13895.822945802023,-0.001240698477303752,0.0,0.0,-120485.86689488917,-23159.52837842407,-97326.3385164651
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,79,3,-6775.905991071799,-0.0008577096191230124,0.0,0.0,-127261.77288596096,-23159.52837842407,-104102.24450753689
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,87,3,-16852.952431593054,-0.0019371209691486269,0.0,0.0,-144114.72531755402,-23159.52837842407,-120955.19693912995
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,141,3,-23159.52837842407,-0.001642519743150643,0.0,0.0,-167274.25369597808,-23159.52837842407,-144114.72531755402
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,151,4,-26048.740435781783,-0.001725082148065019,1.0,0.0,-193322.99413175986,-23159.52837842407,-170163.4657533358
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,107,3,-24921.289647071473,-0.0023290924903805114,0.0,0.0,-218244.28377883133,-23159.52837842407,-195084.75540040727
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,58,3,-12567.490799937746,-0.002166808758609956,0.0,0.0,-230811.77457876908,-23159.52837842407,-207652.24620034502
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,1,2026-07-14,0,118,3,-18541.096646535305,-0.001571279376825026,0.0,0.0,-18541.096646535305,-18541.096646535305,0.0
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,2,2026-07-15,0,145,4,-32235.000503689593,-0.0022231034830130754,1.0,0.0,-50776.0971502249,-18541.096646535305,-32235.000503689596
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,3,2026-07-17,0,107,3,-27941.022651826683,-0.002611310528208101,0.0,0.0,-78717.11980205159,-18541.096646535305,-60176.02315551628
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,4,2026-07-23,0,60,3,-10224.246477841549,-0.0017040410796402583,0.0,0.0,-88941.36627989313,-18541.096646535305,-70400.26963335782
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,5,2026-07-27,0,145,3,-24192.874599949642,-0.0016684741103413546,0.0,0.0,-113134.24087984278,-18541.096646535305,-94593.14423330748
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,6,2026-08-07,0,104,3,-15578.498880049681,-0.0014979325846201615,0.0,0.0,-128712.73975989246,-18541.096646535305,-110171.64311335716
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,7,2026-08-11,0,65,3,-8594.417229396704,-0.0013222180352918007,0.0,0.0,-137307.15698928916,-18541.096646535305,-118766.06034275386
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,8,2026-08-14,0,74,3,-23777.14150418236,-0.003213127230294914,0.0,0.0,-161084.29849347152,-18541.096646535305,-142543.20184693622
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,9,2026-07-14,1,118,3,-18541.096646535305,-0.001571279376825026,0.0,0.0,-179625.39514000682,-18541.096646535305,-161084.29849347152
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,10,2026-07-15,1,145,4,-32235.000503689593,-0.0022231034830130754,1.0,0.0,-211860.39564369642,-18541.096646535305,-193319.29899716112
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,11,2026-07-17,1,107,3,-27941.022651826683,-0.002611310528208101,0.0,0.0,-239801.4182955231,-18541.096646535305,-221260.3216489878
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,stressed_retail,12,2026-07-23,1,60,3,-10224.246477841549,-0.0017040410796402583,0.0,0.0,-250025.66477336464,-18541.096646535305,-231484.56812682934
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,149,3,-15400.94204776028,-0.0010336202716617637,0.0,0.0,-15400.94204776028,-15400.94204776028,0.0
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,167,4,-15881.256584664701,-0.0009509734481835151,1.0,0.0,-31282.19863242498,-15400.94204776028,-15881.256584664701
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,112,3,-9662.913789424996,-0.0008627601597700889,0.0,0.0,-40945.112421849975,-15400.94204776028,-25544.170374089696
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,60,3,-6998.185925966888,-0.0011663643209944812,0.0,0.0,-47943.29834781686,-15400.94204776028,-32542.35630005658
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,156,3,-51.37218412777588,-3.293088726139382e-06,0.0,0.0,-47994.670531944634,-15400.94204776028,-32593.728484184354
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,122,3,-17037.74842972331,-0.0013965367565346976,0.0,0.0,-65032.41896166794,-15400.94204776028,-49631.47691390767
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,89,3,-5071.077225474183,-0.0005697839579184474,0.0,0.0,-70103.49618714213,-15400.94204776028,-54702.55413938184
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,93,3,-4918.5334141917865,-0.0005288745606657835,0.0,0.0,-75022.02960133391,-15400.94204776028,-59621.08755357363
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,149,3,-15400.94204776028,-0.0010336202716617637,0.0,0.0,-90422.9716490942,-15400.94204776028,-75022.02960133391
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,167,4,-15881.256584664701,-0.0009509734481835151,1.0,0.0,-106304.2282337589,-15400.94204776028,-90903.28618599862
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,112,3,-9662.913789424996,-0.0008627601597700889,0.0,0.0,-115967.1420231839,-15400.94204776028,-100566.19997542362
phase27_feature_edge,F02_mlofi_qty_event_h5_q95,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,60,3,-6998.185925966888,-0.0011663643209944812,0.0,0.0,-122965.32794915079,-15400.94204776028,-107564.3859013905
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,1010,3,-105510.17260865199,-0.001044655174343089,0.0,0.0,-105510.17260865199,-105510.17260865199,0.0
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,937,4,-144723.88686845865,-0.0015445452173794944,1.0,0.0,-250234.05947711063,-105510.17260865199,-144723.88686845865
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,1009,3,-135168.58733876367,-0.001339629210493198,0.0,0.0,-385402.64681587426,-105510.17260865199,-279892.4742072223
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,1012,3,-119175.20282002895,-0.0011776205812255823,0.0,0.0,-504577.8496359032,-105510.17260865199,-399067.6770272512
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,1007,3,-97051.8242490424,-0.0009637718396131322,0.0,0.0,-601629.6738849456,-105510.17260865199,-496119.5012762936
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,1024,3,-132993.2482803281,-0.0012987621902375791,0.0,0.0,-734622.9221652737,-105510.17260865199,-629112.7495566217
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,1034,3,-138584.8642322548,-0.0013402791511823479,0.0,0.0,-873207.7863975285,-105510.17260865199,-767697.6137888764
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,1012,3,-143350.11683811387,-0.0014165031308114018,0.0,0.0,-1016557.9032356424,-105510.17260865199,-911047.7306269903
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,1010,3,-105510.17260865199,-0.001044655174343089,0.0,0.0,-1122068.0758442944,-105510.17260865199,-1016557.9032356424
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,937,4,-144723.88686845865,-0.0015445452173794944,1.0,0.0,-1266791.962712753,-105510.17260865199,-1161281.7901041012
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,1009,3,-135168.58733876367,-0.001339629210493198,0.0,0.0,-1401960.5500515169,-105510.17260865199,-1296450.377442865
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,1012,3,-119175.20282002895,-0.0011776205812255823,0.0,0.0,-1521135.7528715457,-105510.17260865199,-1415625.5802628938
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,1,2026-07-14,0,979,3,-134880.06708226455,-0.0013777330651916705,0.0,0.0,-134880.06708226455,-134880.06708226455,0.0
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,2,2026-07-15,0,906,4,-157648.50453863587,-0.001740049718969491,1.0,0.0,-292528.5716209004,-134880.06708226455,-157648.50453863587
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,3,2026-07-17,0,980,3,-148766.7794136614,-0.001518028361363892,0.0,0.0,-441295.3510345618,-134880.06708226455,-306415.2839522973
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,4,2026-07-23,0,983,3,-132505.38903641552,-0.0013479693696481743,0.0,0.0,-573800.7400709774,-134880.06708226455,-438920.6729887128
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,5,2026-07-27,0,978,3,-113278.3845478108,-0.0011582656906729122,0.0,0.0,-687079.1246187881,-134880.06708226455,-552199.0575365236
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,6,2026-08-07,0,997,3,-147377.6273263496,-0.0014782109059814407,0.0,0.0,-834456.7519451377,-134880.06708226455,-699576.6848628732
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,7,2026-08-11,0,1005,3,-153971.44248596617,-0.0015320541540892157,0.0,0.0,-988428.1944311039,-134880.06708226455,-853548.1273488393
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,8,2026-08-14,0,982,3,-155127.4825556618,-0.0015797095983264946,0.0,0.0,-1143555.6769867656,-134880.06708226455,-1008675.609904501
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,9,2026-07-14,1,979,3,-134880.06708226455,-0.0013777330651916705,0.0,0.0,-1278435.74406903,-134880.06708226455,-1143555.6769867656
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,10,2026-07-15,1,906,4,-157648.50453863587,-0.001740049718969491,1.0,0.0,-1436084.248607666,-134880.06708226455,-1301204.1815254015
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,11,2026-07-17,1,980,3,-148766.7794136614,-0.001518028361363892,0.0,0.0,-1584851.0280213275,-134880.06708226455,-1449970.960939063
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,stressed_retail,12,2026-07-23,1,983,3,-132505.38903641552,-0.0013479693696481743,0.0,0.0,-1717356.417057743,-134880.06708226455,-1582476.3499754786
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,1060,3,-13294.513854953455,-0.00012541994202786282,0.0,0.0,-13294.513854953455,-13294.513854953455,0.0
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,993,4,-53192.26191915515,-0.0005356723254698404,1.0,0.0,-66486.77577410861,-13294.513854953455,-53192.26191915516
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,1060,3,-46415.99249598196,-0.0004378867216602072,0.0,0.0,-112902.76827009057,-13294.513854953455,-99608.25441513711
phase27_feature_edge,F03_l1_imbalance_h1_q50,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,1069,3,-25547.164759341093,-0.00023898189671974832,0.0,0.0,-138449.93302943168,-13294.513854953455,-125155.41917447821
