horizon,trade_date,exchange,symbol,parquet_file,rows,columns,missing_required_columns,duplicate_bucket_rows,bucket_monotonic_violations,first_bucket_ms,last_bucket_ms,bucket_ms_null_rate,receive_event_count_null_rate,quote_churn_count_null_rate,depth_refresh_count_null_rate,stale_quote_duration_ms_null_rate,cross_symbol_arrival_count_null_rate,cross_symbol_arrival_share_null_rate,receive_event_rate_zscore_null_rate
60s,2026-07-10,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,377,23,,0,0,1783654860000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TCS\receive_flow_features.parquet,377,23,,0,0,1783654860000,1783677600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-10,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-10\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,378,23,,0,0,1783654860000,1783677660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,377,23,,0,0,1783914300000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,377,23,,0,0,1783914300000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=INFY\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,377,23,,0,0,1783914300000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ITC\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,377,23,,0,0,1783914300000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=LT\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=M&M\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,377,23,,0,0,1783914300000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TCS\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-13,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-13\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,378,23,,0,0,1783914060000,1783936860000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,ADANIPORTS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ADANIPORTS\receive_flow_features.parquet,377,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,AXISBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=AXISBANK\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,BAJAJ-AUTO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BAJAJ-AUTO\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,BANKBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BANKBEES\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,BHARTIARTL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BHARTIARTL\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,BPCL,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BPCL\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,BRITANNIA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=BRITANNIA\receive_flow_features.parquet,377,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,CIPLA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=CIPLA\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,DRREDDY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=DRREDDY\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,GOLDBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=GOLDBEES\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,HCLTECH,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HCLTECH\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,HDFCBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HDFCBANK\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,HINDUNILVR,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=HINDUNILVR\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,ICICIBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ICICIBANK\receive_flow_features.parquet,377,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,INFY,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=INFY\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,ITBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ITBEES\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,ITC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ITC\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,JUNIORBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=JUNIORBEES\receive_flow_features.parquet,377,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,KOTAKBANK,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=KOTAKBANK\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,LT,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=LT\receive_flow_features.parquet,377,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,M&M,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=M&M\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,MARUTI,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=MARUTI\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,NESTLEIND,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=NESTLEIND\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,NIFTYBEES,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=NIFTYBEES\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,ONGC,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ONGC\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,RELIANCE,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=RELIANCE\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,SBIN,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=SBIN\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,SUNPHARMA,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=SUNPHARMA\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,TCS,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=TCS\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,TECHM,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=TECHM\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,ULTRACEMCO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=ULTRACEMCO\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60s,2026-07-14,NSE,WIPRO,derived_real_l2_receive_flow_features_phase176\horizon=60s\trade_date=2026-07-14\exchange=NSE\symbol=WIPRO\receive_flow_features.parquet,378,23,,0,0,1784000460000,1784023260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
