scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase290_variant_id,adaptive_family_id,adaptive_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,50000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,124.4022949313401,0.12440229493134008,3.918672290337213,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,26,1,1,0,0,0,0,0,0
P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,100000.0,1,cost200,2.0,0.0,26,1,25,1,24,0,1,1,1,1,8,126.72496453800463,0.12672496453800464,3.991836382947146,1,0,100000.0,1.0,0.9615384615384616,0.0,1,0,0,0,0,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,26,1,1,0,0,0,0,0,0
P271_P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,100000.0,2,cost200,2.0,0.0,26,2,24,4,20,0,1,1,1,1,8,124.4022949313401,0.12440229493134008,3.918672290337213,1,0,100000.0,1.0,0.9230769230769231,0.0,1,0,0,0,0,P290_P290_REPLENISHMENT_ABSORPTION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_REPLENISHMENT_ABSORPTION_ADAPTIVE,replenishment_absorption_adaptive,replenishment_dominance,abs_consensus_imbalance,spread_compression_score,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,26,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,221,3,218,25,193,0,1,1,2,2,8,-243.23257757078323,-0.24323257757078326,-7.661826193479673,1,0,150000.0,1.5,0.49321266968325794,-243.23257757078323,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,5,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,221,8,213,29,184,0,1,1,2,2,8,-409.6652342617198,-0.40966523426171975,-12.904454879244172,1,0,400000.0,4.0,0.9230769230769231,-409.6652342617198,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,5,221,1,1,0,0,1,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,221,3,218,25,193,0,1,1,2,2,8,-486.46515514156647,-0.4864651551415665,-15.323652386959346,1,0,300000.0,3.0,0.9864253393665159,-486.46515514156647,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,5,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,221,8,213,29,184,0,1,1,2,2,8,-409.6652342617198,-0.40966523426171975,-12.904454879244172,1,0,400000.0,4.0,0.9230769230769231,-409.6652342617198,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,5,221,1,1,0,0,1,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,221,2,219,26,193,0,1,1,2,2,8,-34.505459956784364,-0.03450545995678436,-1.0869219886387074,1,0,100000.0,1.0,0.49547511312217196,-34.505459956784364,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,221,5,216,32,184,0,1,1,2,2,8,-259.8649956147157,-0.2598649956147157,-8.185747361863545,1,0,250000.0,2.5,0.9366515837104072,-259.8649956147157,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,221,2,219,26,193,0,1,1,2,2,8,-69.01091991356873,-0.06901091991356872,-2.1738439772774147,1,0,200000.0,2.0,0.9909502262443439,-69.01091991356873,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,221,5,216,32,184,0,1,1,2,2,8,-259.8649956147157,-0.2598649956147157,-8.185747361863545,1,0,250000.0,2.5,0.9366515837104072,-259.8649956147157,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,221,2,219,27,192,0,1,1,2,2,8,-19.37187855233195,-0.01937187855233195,-0.6102141743984564,1,0,100000.0,1.0,0.49547511312217196,-25.23985043390346,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,10,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,221,3,218,34,184,0,1,1,2,2,8,-256.18696667881966,-0.2561869666788197,-8.06988945038282,1,0,150000.0,1.5,0.9434389140271493,-256.18696667881966,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,10,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,221,2,219,27,192,0,1,1,2,2,8,-38.7437571046639,-0.0387437571046639,-1.2204283487969128,1,0,200000.0,2.0,0.9909502262443439,-50.47970086780692,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,10,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,221,3,218,34,184,0,1,1,2,2,8,-256.18696667881966,-0.2561869666788197,-8.06988945038282,1,0,150000.0,1.5,0.9434389140271493,-256.18696667881966,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,ORIG,10,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,221,3,218,25,193,0,1,1,2,2,8,-243.23257757078323,-0.24323257757078326,-7.661826193479673,1,0,150000.0,1.5,0.49321266968325794,-243.23257757078323,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,2,cost200,2.0,0.0,221,8,213,29,184,0,1,1,2,2,8,-409.6652342617198,-0.40966523426171975,-12.904454879244172,1,0,400000.0,4.0,0.9230769230769231,-409.6652342617198,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,221,1,1,0,0,1,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,1,cost200,2.0,0.0,221,3,218,25,193,0,1,1,2,2,8,-486.46515514156647,-0.4864651551415665,-15.323652386959346,1,0,300000.0,3.0,0.9864253393665159,-486.46515514156647,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,100000.0,100000.0,2,cost200,2.0,0.0,221,8,213,29,184,0,1,1,2,2,8,-409.6652342617198,-0.40966523426171975,-12.904454879244172,1,0,400000.0,4.0,0.9230769230769231,-409.6652342617198,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,5,221,1,1,0,0,1,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,1,cost200,2.0,0.0,221,2,219,26,193,0,1,1,2,2,8,-34.505459956784364,-0.03450545995678436,-1.0869219886387074,1,0,100000.0,1.0,0.49547511312217196,-34.505459956784364,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,100000.0,50000.0,2,cost200,2.0,0.0,221,5,216,32,184,0,1,1,2,2,8,-259.8649956147157,-0.2598649956147157,-8.185747361863545,1,0,250000.0,2.5,0.9366515837104072,-259.8649956147157,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,1,cost200,2.0,0.0,221,2,219,26,193,0,1,1,2,2,8,-69.01091991356873,-0.06901091991356872,-2.1738439772774147,1,0,200000.0,2.0,0.9909502262443439,-69.01091991356873,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,100000.0,100000.0,2,cost200,2.0,0.0,221,5,216,32,184,0,1,1,2,2,8,-259.8649956147157,-0.2598649956147157,-8.185747361863545,1,0,250000.0,2.5,0.9366515837104072,-259.8649956147157,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,8,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,100000.0,50000.0,1,cost200,2.0,0.0,221,2,219,27,192,0,1,1,2,2,8,-19.37187855233195,-0.01937187855233195,-0.6102141743984564,1,0,100000.0,1.0,0.49547511312217196,-25.23985043390346,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,10,221,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,100000.0,50000.0,2,cost200,2.0,0.0,221,3,218,34,184,0,1,1,2,2,8,-256.18696667881966,-0.2561869666788197,-8.06988945038282,1,0,150000.0,1.5,0.9434389140271493,-256.18696667881966,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,ANYSPREAD,ALL,PRESSURE_SIGN_CONT,10,221,1,1,0,0,0,0,0,0
