phase290_variant_id,adaptive_family_id,adaptive_family,selection_rule,primary_pressure_column,secondary_pressure_column,interaction_column,primary_threshold_quantile,secondary_threshold_quantile,interaction_threshold_quantile,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,symbols,trade_dates,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_denominator,strategy_replay_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_ORIG_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,ORIG,13,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,3,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,5,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,8,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,10,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_PRESSURE_SIGN_CONT_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,PRESSURE_SIGN_CONT,13,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_INV_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,INV,3,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,INV,5,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,INV,8,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,INV,10,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_ALL_INV_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,ALL,INV,13,52,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_ORIG_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,ORIG,3,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,ORIG,5,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,ORIG,8,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,ORIG,10,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_ORIG_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,ORIG,13,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_PRESSURE_SIGN_CONT_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,PRESSURE_SIGN_CONT,3,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,PRESSURE_SIGN_CONT,5,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,PRESSURE_SIGN_CONT,8,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,PRESSURE_SIGN_CONT,10,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_PRESSURE_SIGN_CONT_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,PRESSURE_SIGN_CONT,13,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_INV_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,INV,3,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,INV,5,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,INV,8,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,INV,10,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_OPEN_INV_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,OPEN,INV,13,45,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_ORIG_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,ORIG,3,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,ORIG,5,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,ORIG,8,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,ORIG,10,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_ORIG_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,ORIG,13,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,3,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,5,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,8,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,10,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_PRESSURE_SIGN_CONT_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,PRESSURE_SIGN_CONT,13,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_INV_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,INV,3,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,INV,5,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,INV,8,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,INV,10,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_TIGHT_NONOPEN_INV_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,TIGHT,NONOPEN,INV,13,7,1,5,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,ORIG,3,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,ORIG,5,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,ORIG,8,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,ORIG,10,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_ORIG_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,ORIG,13,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,PRESSURE_SIGN_CONT,3,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,PRESSURE_SIGN_CONT,5,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,PRESSURE_SIGN_CONT,8,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,PRESSURE_SIGN_CONT,13,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,INV,3,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,INV,5,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,INV,8,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,INV,10,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_ALL_INV_H13,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,ALL,INV,13,161,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_ORIG_H3,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,OPEN,ORIG,3,96,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,OPEN,ORIG,5,96,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,OPEN,ORIG,8,96,1,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P45_S45_I55_NOTWIDE_OPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,consensus and beyond-L1 pressure interaction for continuation/reversal comparison,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,0.45,0.45,0.55,NOTWIDE,OPEN,ORIG,10,96,1,8,1,1,0,0,fixed_initial_capital,0,0,0
